state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
MA,25,"01830",Trintellix,"Vortioxetine Hydrobromide",900,12217.35
LA,22,"70360",Trintellix,"Vortioxetine Hydrobromide",600,8506.81
NC,37,"28801",Trintellix,"Vortioxetine Hydrobromide",509,7215.12
MI,26,"48377",Trintellix,"Vortioxetine Hydrobromide",450,6311.1
CA,06,"95357",Trintellix,"Vortioxetine Hydrobromide",1650,22835.97
CA,06,"95336",Trintellix,"Vortioxetine Hydrobromide",1080,14268.15
GA,13,"30542",Trintellix,"Vortioxetine Hydrobromide",1091,15226.21
FL,12,"34209",Trintellix,"Vortioxetine Hydrobromide",900,12407.18
LA,22,"71301",Trintellix,"Vortioxetine Hydrobromide",330,4613.39
TX,48,"78240",Trintellix,"Vortioxetine Hydrobromide",4029,56129.95
MA,25,"02467",Trintellix,"Vortioxetine Hydrobromide",390,5230.17
OH,39,"43609",Trintellix,"Vortioxetine Hydrobromide",1682,22669.46
TX,48,"77024",Trintellix,"Vortioxetine Hydrobromide",810,11111.25
FL,12,"34787",Trintellix,"Vortioxetine Hydrobromide",300,4291.15
MI,26,"49417",Trintellix,"Vortioxetine Hydrobromide",330,4312.77
TX,48,"77429",Trintellix,"Vortioxetine Hydrobromide",480,6678.95
NC,37,"28358",Trintellix,"Vortioxetine Hydrobromide",360,4993.68
LA,22,"70791",Trintellix,"Vortioxetine Hydrobromide",330,4658.39
KY,21,"37027",Trintellix,"Vortioxetine Hydrobromide",3518,51353.11
KY,21,"42420",Trintellix,"Vortioxetine Hydrobromide",360,4680.48
VA,51,"24266",Trintellix,"Vortioxetine Hydrobromide",570,8042.35
TX,48,"75246",Trintellix,"Vortioxetine Hydrobromide",835,10695.07
VA,51,"20147",Trintellix,"Vortioxetine Hydrobromide",420,5898.83
GA,13,"31534",Trintellix,"Vortioxetine Hydrobromide",890,12435.43
PA,42,"18657",Trintellix,"Vortioxetine Hydrobromide",960,13353.99
CO,08,"80120",Trintellix,"Vortioxetine Hydrobromide",1200,14626.17
WV,54,"25405",Trintellix,"Vortioxetine Hydrobromide",333,4651.7
VA,51,"37615",Trintellix,"Vortioxetine Hydrobromide",600,8476.94
NY,36,"10025",Trintellix,"Vortioxetine Hydrobromide",245,3497.34
FL,12,"32707",Trintellix,"Vortioxetine Hydrobromide",600,8392.65
CA,06,"91801",Trintellix,"Vortioxetine Hydrobromide",960,13388.59
CA,06,"91423",Trintellix,"Vortioxetine Hydrobromide",540,7392.17
AL,01,"35406",Trintellix,"Vortioxetine Hydrobromide",750,10202.22
TN,47,"37211",Trintellix,"Vortioxetine Hydrobromide",780,10848.82
OH,39,"45417",Trintellix,"Vortioxetine Hydrobromide",1101,15016.71
MD,24,"20814",Trintellix,"Vortioxetine Hydrobromide",600,8350.6
TX,48,"77578",Trintellix,"Vortioxetine Hydrobromide",1515,20619.88
PA,42,"16501",Trintellix,"Vortioxetine Hydrobromide",2237,29373.42
KY,21,"40205",Trintellix,"Vortioxetine Hydrobromide",330,4589.31
TN,47,"37909",Trintellix,"Vortioxetine Hydrobromide",840,11706.59
CA,06,"94520",Trintellix,"Vortioxetine Hydrobromide",660,9251.65
IN,18,"46016",Trintellix,"Vortioxetine Hydrobromide",1230,15881.74
IN,18,"47737",Trintellix,"Vortioxetine Hydrobromide",297,4236.62
TX,48,"75208",Trintellix,"Vortioxetine Hydrobromide",600,8371.61
TX,48,"75901",Trintellix,"Vortioxetine Hydrobromide",330,4627.23
NY,36,"10801",Trintellix,"Vortioxetine Hydrobromide",840,10896.89
NY,36,"10913",Trintellix,"Vortioxetine Hydrobromide",360,4901.38
PA,42,"18104",Trintellix,"Vortioxetine Hydrobromide",1290,18804.25
TN,47,"37801",Trintellix,"Vortioxetine Hydrobromide",990,12762.4
TX,48,"79604",Trintellix,"Vortioxetine Hydrobromide",350,5044.56
MI,26,"48304",Trintellix,"Vortioxetine Hydrobromide",960,14165.06
CA,06,"90723",Trintellix,"Vortioxetine Hydrobromide",1396,19411.9
OK,40,"74462",Trintellix,"Vortioxetine Hydrobromide",3885,53808.76
GA,13,"31210",Trintellix,"Vortioxetine Hydrobromide",540,7224.87
CA,06,"95502",Trintellix,"Vortioxetine Hydrobromide",364,5208.35
PA,42,"15122",Trintellix,"Vortioxetine Hydrobromide",435,6073.15
MI,26,"49007",Trintellix,"Vortioxetine Hydrobromide",2492,33949.31
FL,12,"33757",Trintellix,"Vortioxetine Hydrobromide",720,9490.33
MO,29,"65270",Trintellix,"Vortioxetine Hydrobromide",450,6092.9
CA,06,"91767",Trintellix,"Vortioxetine Hydrobromide",1634,21958.43
NE,31,"68979",Trintellix,"Vortioxetine Hydrobromide",480,6806.47
FL,12,"33765",Trintellix,"Vortioxetine Hydrobromide",1650,24314.68
AZ,04,"85253",Trintellix,"Vortioxetine Hydrobromide",1200,16429.57
MI,26,"48602",Trintellix,"Vortioxetine Hydrobromide",1166,15674.8
NJ,34,"08103",Trintellix,"Vortioxetine Hydrobromide",750,10099.02
IN,18,"60677",Trintellix,"Vortioxetine Hydrobromide",900,12382.97
WI,55,"54747",Trintellix,"Vortioxetine Hydrobromide",295,5314.45
AL,01,"35906",Trintellix,"Vortioxetine Hydrobromide",1380,19427.65
WI,55,"54241",Trintellix,"Vortioxetine Hydrobromide",420,5924.04
TX,48,"75062",Trintellix,"Vortioxetine Hydrobromide",1050,13628
OH,39,"43055",Trintellix,"Vortioxetine Hydrobromide",330,4410.5
GA,13,"31503",Trintellix,"Vortioxetine Hydrobromide",221,3336.54
CA,06,"94574",Trintellix,"Vortioxetine Hydrobromide",360,5113.22
NY,36,"11222",Trintellix,"Vortioxetine Hydrobromide",390,5409.82
MI,26,"48188",Trintellix,"Vortioxetine Hydrobromide",420,5532.16
MA,25,"02301",Trintellix,"Vortioxetine Hydrobromide",4770,66359.69
CA,06,"95358",Trintellix,"Vortioxetine Hydrobromide",570,7918.77
NY,36,"11224",Trintellix,"Vortioxetine Hydrobromide",360,4706.4
HI,15,"96817",Trintellix,"Vortioxetine Hydrobromide",780,11075.72
LA,22,"70816",Trintellix,"Vortioxetine Hydrobromide",630,8873.15
CA,06,"94304",Trintellix,"Vortioxetine Hydrobromide",600,7870.6
TX,48,"75284",Trintellix,"Vortioxetine Hydrobromide",720,9348.23
OH,39,"44094",Trintellix,"Vortioxetine Hydrobromide",390,5536.83
CA,06,"95630",Trintellix,"Vortioxetine Hydrobromide",1410,18192.37
NE,31,"68122",Trintellix,"Vortioxetine Hydrobromide",1137,15934.16
TX,48,"78041",Trintellix,"Vortioxetine Hydrobromide",3510,48328.77
MI,26,"48108",Trintellix,"Vortioxetine Hydrobromide",510,7156.02
NY,36,"10128",Trintellix,"Vortioxetine Hydrobromide",1260,17143.65
HI,15,"96743",Trintellix,"Vortioxetine Hydrobromide",312,4637.41
OK,40,"74849",Trintellix,"Vortioxetine Hydrobromide",1350,18599.54
WA,53,"98004",Trintellix,"Vortioxetine Hydrobromide",233,3419.74
CA,06,"94103",Trintellix,"Vortioxetine Hydrobromide",358,5043.17
AK,02,"99654",Trintellix,"Vortioxetine Hydrobromide",990,14050.64
KY,21,"41339",Trintellix,"Vortioxetine Hydrobromide",480,6673.85
PA,42,"18015",Trintellix,"Vortioxetine Hydrobromide",390,5441.96
KY,21,"40743",Trintellix,"Vortioxetine Hydrobromide",690,8925.78
LA,22,"70520",Trintellix,"Vortioxetine Hydrobromide",2854,39235.38
TX,48,"77494",Trintellix,"Vortioxetine Hydrobromide",400,17803.82
NV,32,"89119",Trintellix,"Vortioxetine Hydrobromide",412,5682.82
NC,37,"28275",Trintellix,"Vortioxetine Hydrobromide",450,6199.02
CA,06,"90051",Trintellix,"Vortioxetine Hydrobromide",694,9045.3
NY,36,"12401",Trintellix,"Vortioxetine Hydrobromide",600,8446.81
CT,09,"06040",Trintellix,"Vortioxetine Hydrobromide",1547,21633.48
CT,09,"06033",Trintellix,"Vortioxetine Hydrobromide",690,9606.43
NY,36,"10710",Trintellix,"Vortioxetine Hydrobromide",990,13672.76
TN,47,"37909",Trintellix,"Vortioxetine Hydrobromide",330,4543
NY,36,"10310",Trintellix,"Vortioxetine Hydrobromide",480,6544.96
FL,12,"33140",Trintellix,"Vortioxetine Hydrobromide",450,6419.09
TX,48,"79604",Trintellix,"Vortioxetine Hydrobromide",750,8127.24
FL,12,"33907",Trintellix,"Vortioxetine Hydrobromide",330,4638.25
OK,40,"73507",Trintellix,"Vortioxetine Hydrobromide",630,8487.08
MO,29,"64133",Trintellix,"Vortioxetine Hydrobromide",990,13849.19
IN,18,"46368",Trintellix,"Vortioxetine Hydrobromide",360,4885.32
MA,25,"01901",Trintellix,"Vortioxetine Hydrobromide",810,10281.55
KY,21,"42501",Trintellix,"Vortioxetine Hydrobromide",600,8319.6
TX,48,"78620",Trintellix,"Vortioxetine Hydrobromide",450,6097.75
NE,31,"68526",Trintellix,"Vortioxetine Hydrobromide",651,9092.97
OH,39,"43402",Trintellix,"Vortioxetine Hydrobromide",1030,13000.43
OH,39,"43065",Trintellix,"Vortioxetine Hydrobromide",1147,15631.75
OH,39,"43017",Trintellix,"Vortioxetine Hydrobromide",1470,20050.39
AL,01,"35674",Trintellix,"Vortioxetine Hydrobromide",718,10151.19
OH,39,"45011",Trintellix,"Vortioxetine Hydrobromide",780,10693.03
KY,21,"40223",Trintellix,"Vortioxetine Hydrobromide",410,5747.58
OH,39,"45662",Trintellix,"Vortioxetine Hydrobromide",119,1669.34
MI,26,"48161",Trintellix,"Vortioxetine Hydrobromide",750,9513.12
CA,06,"90027",Trintellix,"Vortioxetine Hydrobromide",360,4738.68
MA,25,"02347",Trintellix,"Vortioxetine Hydrobromide",2202,30727.61
WA,53,"85739",Trintellix,"Vortioxetine Hydrobromide",480,9213.19
ID,16,"83301",Trintellix,"Vortioxetine Hydrobromide",1004,13549.1
OH,39,"45236",Trintellix,"Vortioxetine Hydrobromide",275,4635.96
ME,23,"04102",Trintellix,"Vortioxetine Hydrobromide",420,5919.36
FL,12,"32501",Trintellix,"Vortioxetine Hydrobromide",1650,23312.12
TN,47,"37203",Trintellix,"Vortioxetine Hydrobromide",1200,16521.08
IN,18,"40223",Trintellix,"Vortioxetine Hydrobromide",364,5360.37
NY,36,"14221",Trintellix,"Vortioxetine Hydrobromide",320,4388.94
PA,42,"19139",Trintellix,"Vortioxetine Hydrobromide",8696,122022.9
NJ,34,"07012",Trintellix,"Vortioxetine Hydrobromide",390,4840.03
CA,06,"94022",Trintellix,"Vortioxetine Hydrobromide",360,4905.12
FL,12,"33510",Trintellix,"Vortioxetine Hydrobromide",690,9138.15
FL,12,"33334",Trintellix,"Vortioxetine Hydrobromide",480,6739
IL,17,"60435",Trintellix,"Vortioxetine Hydrobromide",360,5331.24
MA,25,"01053",Trintellix,"Vortioxetine Hydrobromide",252,3641.54
MI,26,"48160",Trintellix,"Vortioxetine Hydrobromide",600,7453.92
AL,01,"35175",Trintellix,"Vortioxetine Hydrobromide",2160,28805.76
VA,51,"33602",Trintellix,"Vortioxetine Hydrobromide",390,5339.82
NC,37,"28619",Trintellix,"Vortioxetine Hydrobromide",780,11007.27
CT,09,"06241",Trintellix,"Vortioxetine Hydrobromide",1004,13870.62
CA,06,"92805",Trintellix,"Vortioxetine Hydrobromide",328,4305.72
OH,39,"45169",Trintellix,"Vortioxetine Hydrobromide",330,4389.08
MO,29,"63736",Trintellix,"Vortioxetine Hydrobromide",1327,18666.56
NC,37,"28801",Trintellix,"Vortioxetine Hydrobromide",1650,22809.89
MD,24,"21042",Trintellix,"Vortioxetine Hydrobromide",600,7980.28
OH,39,"43701",Trintellix,"Vortioxetine Hydrobromide",358,4910.93
SC,45,"29681",Trintellix,"Vortioxetine Hydrobromide",990,13759.63
NC,37,"28260",Trintellix,"Vortioxetine Hydrobromide",521,7294.85
IN,18,"46851",Trintellix,"Vortioxetine Hydrobromide",421,6052.76
PA,42,"17842",Trintellix,"Vortioxetine Hydrobromide",330,4580.72
NY,36,"11701",Trintellix,"Vortioxetine Hydrobromide",280,4050.6
MA,25,"01201",Trintellix,"Vortioxetine Hydrobromide",930,12688.24
GA,13,"31907",Trintellix,"Vortioxetine Hydrobromide",390,5312.84
CA,06,"92037",Trintellix,"Vortioxetine Hydrobromide",450,6095.27
MN,27,"55112",Trintellix,"Vortioxetine Hydrobromide",520,16949.96
CA,06,"93160",Trintellix,"Vortioxetine Hydrobromide",289,4257.37
CA,06,"92123",Trintellix,"Vortioxetine Hydrobromide",4209,56903.63
CA,06,"92626",Trintellix,"Vortioxetine Hydrobromide",2400,33133.13
FL,12,"32746",Trintellix,"Vortioxetine Hydrobromide",1290,18072.73
MI,26,"48307",Trintellix,"Vortioxetine Hydrobromide",990,13466.21
WA,53,"98029",Trintellix,"Vortioxetine Hydrobromide",660,8863.32
MI,26,"49548",Trintellix,"Vortioxetine Hydrobromide",986,13284.92
MI,26,"48867",Trintellix,"Vortioxetine Hydrobromide",660,9008.77
MT,30,"59802",Trintellix,"Vortioxetine Hydrobromide",715,11176.56
TN,47,"37601",Trintellix,"Vortioxetine Hydrobromide",720,10023.17
WI,55,"54701",Trintellix,"Vortioxetine Hydrobromide",287,4039.29
MS,28,"39120",Trintellix,"Vortioxetine Hydrobromide",360,5006.52
MO,29,"64118",Trintellix,"Vortioxetine Hydrobromide",1095,10933.77
NC,37,"28401",Trintellix,"Vortioxetine Hydrobromide",360,4867.44
IA,19,"51503",Trintellix,"Vortioxetine Hydrobromide",364,5127.33
NC,37,"28037",Trintellix,"Vortioxetine Hydrobromide",600,8311.74
LA,22,"70586",Trintellix,"Vortioxetine Hydrobromide",330,4647.83
IN,18,"46268",Trintellix,"Vortioxetine Hydrobromide",3932,52787.67
NY,36,"14903",Trintellix,"Vortioxetine Hydrobromide",1110,19781.21
HI,15,"96814",Trintellix,"Vortioxetine Hydrobromide",450,6246.98
OR,41,"97701",Trintellix,"Vortioxetine Hydrobromide",420,5611.47
AL,01,"35802",Trintellix,"Vortioxetine Hydrobromide",390,5060.91
OH,39,"45140",Trintellix,"Vortioxetine Hydrobromide",902,12816.26
TX,48,"77074",Trintellix,"Vortioxetine Hydrobromide",1110,15675.08
TX,48,"77450",Trintellix,"Vortioxetine Hydrobromide",3120,42243.83
NY,36,"11235",Trintellix,"Vortioxetine Hydrobromide",510,7168.12
NC,37,"27103",Trintellix,"Vortioxetine Hydrobromide",1170,14424.16
LA,22,"70535",Trintellix,"Vortioxetine Hydrobromide",593,8246.1
MI,26,"48267",Trintellix,"Vortioxetine Hydrobromide",486,6771.7
AR,05,"71603",Trintellix,"Vortioxetine Hydrobromide",750,10484.18
MO,29,"66214",Trintellix,"Vortioxetine Hydrobromide",600,8259.41
CA,06,"91776",Trintellix,"Vortioxetine Hydrobromide",1470,20508.15
NC,37,"44110",Trintellix,"Vortioxetine Hydrobromide",750,9920.69
IL,17,"60521",Trintellix,"Vortioxetine Hydrobromide",600,8248.09
NC,37,"28805",Trintellix,"Vortioxetine Hydrobromide",360,5110.92
SC,45,"29201",Trintellix,"Vortioxetine Hydrobromide",900,11921.57
PA,42,"17822",Trintellix,"Vortioxetine Hydrobromide",266,3885.06
CT,09,"06320",Trintellix,"Vortioxetine Hydrobromide",251,3515.44
MI,26,"48040",Trintellix,"Vortioxetine Hydrobromide",420,5368.33
MN,27,"55438",Trintellix,"Vortioxetine Hydrobromide",364,5407.48
OH,39,"43082",Trintellix,"Vortioxetine Hydrobromide",460,6646.38
NJ,34,"08527",Trintellix,"Vortioxetine Hydrobromide",870,11769.85
VA,51,"24112",Trintellix,"Vortioxetine Hydrobromide",960,13390.91
IN,18,"46526",Trintellix,"Vortioxetine Hydrobromide",683,9695.38
CT,09,"06492",Trintellix,"Vortioxetine Hydrobromide",1025,14212.89
CT,09,"06611",Trintellix,"Vortioxetine Hydrobromide",1830,25366.22
PA,42,"15206",Trintellix,"Vortioxetine Hydrobromide",480,6360.48
PA,42,"15237",Trintellix,"Vortioxetine Hydrobromide",420,5549.76
SC,45,"29572",Trintellix,"Vortioxetine Hydrobromide",378,5468.31
NJ,34,"07208",Trintellix,"Vortioxetine Hydrobromide",1980,27156.84
TN,47,"38242",Trintellix,"Vortioxetine Hydrobromide",1112,15349.87
FL,12,"33144",Trintellix,"Vortioxetine Hydrobromide",1290,18131.81
AL,01,"36801",Trintellix,"Vortioxetine Hydrobromide",330,4576.09
SD,46,"57701",Trintellix,"Vortioxetine Hydrobromide",1720,23746.66
OH,39,"44406",Trintellix,"Vortioxetine Hydrobromide",1500,20048.98
FL,12,"34280",Trintellix,"Vortioxetine Hydrobromide",790,12230.24
OH,39,"43065",Trintellix,"Vortioxetine Hydrobromide",330,4326.08
KY,21,"41043",Trintellix,"Vortioxetine Hydrobromide",390,5384.56
GA,13,"31907",Trintellix,"Vortioxetine Hydrobromide",1050,14230.18
GA,13,"31024",Trintellix,"Vortioxetine Hydrobromide",450,5938.95
LA,22,"70404",Trintellix,"Vortioxetine Hydrobromide",390,5065.79
CT,09,"06605",Trintellix,"Vortioxetine Hydrobromide",1395,19501.33
WV,54,"25276",Trintellix,"Vortioxetine Hydrobromide",788,11180.01
TX,48,"77095",Trintellix,"Vortioxetine Hydrobromide",690,9403.3
PR,72,"00674",Trintellix,"Vortioxetine Hydrobromide",690,9095.8
CA,06,"93720",Trintellix,"Vortioxetine Hydrobromide",2190,29300.06
WV,54,"26003",Trintellix,"Vortioxetine Hydrobromide",798,10681.11
MS,28,"39503",Trintellix,"Vortioxetine Hydrobromide",330,4638.25
NY,36,"10032",Trintellix,"Vortioxetine Hydrobromide",360,5189.4
CA,06,"90049",Trintellix,"Vortioxetine Hydrobromide",330,4414.12
WA,53,"98004",Trintellix,"Vortioxetine Hydrobromide",360,4899.36
MI,26,"48160",Trintellix,"Vortioxetine Hydrobromide",810,18865.47
NH,33,"03833",Trintellix,"Vortioxetine Hydrobromide",1500,19529.35
NJ,34,"08205",Trintellix,"Vortioxetine Hydrobromide",458,6129.86
PA,42,"15425",Trintellix,"Vortioxetine Hydrobromide",430,5879.27
NY,36,"12144",Trintellix,"Vortioxetine Hydrobromide",904,12405.03
FL,12,"33484",Trintellix,"Vortioxetine Hydrobromide",5204,75925.05
OK,40,"73013",Trintellix,"Vortioxetine Hydrobromide",1170,15840.4
PR,72,"00966",Trintellix,"Vortioxetine Hydrobromide",570,7777.8
CO,08,"80237",Trintellix,"Vortioxetine Hydrobromide",360,4980.36
IL,17,"85745",Trintellix,"Vortioxetine Hydrobromide",1650,20595.74
MO,29,"64772",Trintellix,"Vortioxetine Hydrobromide",540,7602.68
CA,06,"94612",Trintellix,"Vortioxetine Hydrobromide",360,5431.5
RI,44,"02886",Trintellix,"Vortioxetine Hydrobromide",990,13344.69
TX,48,"77375",Trintellix,"Vortioxetine Hydrobromide",690,8906.99
NY,36,"10461",Trintellix,"Vortioxetine Hydrobromide",330,4424.79
NC,37,"28405",Trintellix,"Vortioxetine Hydrobromide",330,4662.77
GA,13,"31776",Trintellix,"Vortioxetine Hydrobromide",480,6660.38
OH,39,"45840",Trintellix,"Vortioxetine Hydrobromide",382,6002.84
OH,39,"44143",Trintellix,"Vortioxetine Hydrobromide",390,5437.12
IN,18,"46804",Trintellix,"Vortioxetine Hydrobromide",1132,16472.01
NE,31,"51105",Trintellix,"Vortioxetine Hydrobromide",450,6330.23
NJ,34,"08221",Trintellix,"Vortioxetine Hydrobromide",1080,13937.35
MI,26,"48603",Trintellix,"Vortioxetine Hydrobromide",630,8923.85
SD,46,"57701",Trintellix,"Vortioxetine Hydrobromide",1290,17973.16
TX,48,"75117",Trintellix,"Vortioxetine Hydrobromide",720,10145.02
CA,06,"92423",Trintellix,"Vortioxetine Hydrobromide",450,6295.61
CO,08,"80524",Trintellix,"Vortioxetine Hydrobromide",720,10242.22
NC,37,"28801",Trintellix,"Vortioxetine Hydrobromide",663,9366.98
CA,06,"90048",Trintellix,"Vortioxetine Hydrobromide",1110,15455.63
MI,26,"48723",Trintellix,"Vortioxetine Hydrobromide",754,10267.71
NY,36,"11747",Trintellix,"Vortioxetine Hydrobromide",1170,15759.48
TX,48,"77401",Trintellix,"Vortioxetine Hydrobromide",780,10374.59
NJ,34,"07601",Trintellix,"Vortioxetine Hydrobromide",360,4947.24
IL,17,"62557",Trintellix,"Vortioxetine Hydrobromide",390,5592.08
CA,06,"91108",Trintellix,"Vortioxetine Hydrobromide",3180,44714.65
IL,17,"60646",Trintellix,"Vortioxetine Hydrobromide",160,2359.1
OK,40,"73112",Trintellix,"Vortioxetine Hydrobromide",470,6725.31
LA,22,"70510",Trintellix,"Vortioxetine Hydrobromide",420,5507.98
KY,21,"41502",Trintellix,"Vortioxetine Hydrobromide",1020,13626.85
TN,47,"37076",Trintellix,"Vortioxetine Hydrobromide",803,12403.6
MO,29,"64116",Trintellix,"Vortioxetine Hydrobromide",450,6268.61
NE,31,"68025",Trintellix,"Vortioxetine Hydrobromide",317,4496.16
PA,42,"19081",Trintellix,"Vortioxetine Hydrobromide",1110,15021.57
MO,29,"66216",Trintellix,"Vortioxetine Hydrobromide",960,13092.23
MI,26,"48607",Trintellix,"Vortioxetine Hydrobromide",360,5112.12
CA,06,"93101",Trintellix,"Vortioxetine Hydrobromide",2340,30611.66
CA,06,"82801",Trintellix,"Vortioxetine Hydrobromide",440,6136
MN,27,"55416",Trintellix,"Vortioxetine Hydrobromide",750,10789.1
OH,39,"43701",Trintellix,"Vortioxetine Hydrobromide",579,7924.6
TX,48,"78746",Trintellix,"Vortioxetine Hydrobromide",1050,14275.72
NC,37,"28260",Trintellix,"Vortioxetine Hydrobromide",360,9873.72
NE,31,"69301",Trintellix,"Vortioxetine Hydrobromide",522,7319.66
DE,10,"19971",Trintellix,"Vortioxetine Hydrobromide",840,11317.11
CA,06,"92506",Trintellix,"Vortioxetine Hydrobromide",3270,44165.14
IN,18,"46534",Trintellix,"Vortioxetine Hydrobromide",790,11205.38
FL,12,"33431",Trintellix,"Vortioxetine Hydrobromide",1464,19587.97
CA,06,"93942",Trintellix,"Vortioxetine Hydrobromide",345,6881.71
TX,48,"78746",Trintellix,"Vortioxetine Hydrobromide",1380,23803.29
CA,06,"92037",Trintellix,"Vortioxetine Hydrobromide",420,5824.75
MO,29,"63104",Trintellix,"Vortioxetine Hydrobromide",570,7907.73
KS,20,"67357",Trintellix,"Vortioxetine Hydrobromide",360,5061.74
OR,41,"97225",Trintellix,"Vortioxetine Hydrobromide",786,15689.22
KY,21,"40503",Trintellix,"Vortioxetine Hydrobromide",780,15356.23
OH,39,"43229",Trintellix,"Vortioxetine Hydrobromide",1394,21574.02
CA,06,"91748",Trintellix,"Vortioxetine Hydrobromide",330,4589.31
CA,06,"92623",Trintellix,"Vortioxetine Hydrobromide",450,6342.92
PA,42,"16101",Trintellix,"Vortioxetine Hydrobromide",79,1443.56
TN,47,"37310",Trintellix,"Vortioxetine Hydrobromide",1590,23163.39
FL,12,"33161",Trintellix,"Vortioxetine Hydrobromide",600,8228.24
IL,17,"62822",Trintellix,"Vortioxetine Hydrobromide",600,8394.43
IN,18,"46032",Trintellix,"Vortioxetine Hydrobromide",196,2838.92
CA,06,"92284",Trintellix,"Vortioxetine Hydrobromide",850,11812.74
NC,37,"27886",Trintellix,"Vortioxetine Hydrobromide",360,5162.03
MA,25,"02072",Trintellix,"Vortioxetine Hydrobromide",600,7829.95
IN,18,"46234",Trintellix,"Vortioxetine Hydrobromide",480,6742.39
CA,06,"95762",Trintellix,"Vortioxetine Hydrobromide",2244,30571.36
TX,48,"75373",Trintellix,"Vortioxetine Hydrobromide",285,3930.47
IL,17,"60523",Trintellix,"Vortioxetine Hydrobromide",360,5015.52
MI,26,"49286",Trintellix,"Vortioxetine Hydrobromide",1290,18250.69
TX,48,"75284",Trintellix,"Vortioxetine Hydrobromide",1470,19038.59
MI,26,"48154",Trintellix,"Vortioxetine Hydrobromide",360,4993.68
IN,18,"48278",Trintellix,"Vortioxetine Hydrobromide",1864,25909.07
IL,17,"60607",Trintellix,"Vortioxetine Hydrobromide",344,4844.8
PA,42,"16335",Trintellix,"Vortioxetine Hydrobromide",450,5909.11
WV,54,"26241",Trintellix,"Vortioxetine Hydrobromide",960,12959.7
CO,08,"80011",Trintellix,"Vortioxetine Hydrobromide",420,5950.84
NY,36,"11211",Trintellix,"Vortioxetine Hydrobromide",115,1662.45
NY,36,"14456",Trintellix,"Vortioxetine Hydrobromide",600,8017.78
MO,29,"64804",Trintellix,"Vortioxetine Hydrobromide",2250,30982.22
DE,10,"19709",Trintellix,"Vortioxetine Hydrobromide",310,4395.38
IN,18,"40201",Trintellix,"Vortioxetine Hydrobromide",750,10061.6
MD,24,"21863",Trintellix,"Vortioxetine Hydrobromide",410,5822.13
IL,17,"60901",Trintellix,"Vortioxetine Hydrobromide",5751,80549.6
CT,09,"06810",Trintellix,"Vortioxetine Hydrobromide",1782,24657.78
NY,36,"12208",Trintellix,"Vortioxetine Hydrobromide",720,9502.32
LA,22,"70586",Trintellix,"Vortioxetine Hydrobromide",690,9040.67
KY,21,"40033",Trintellix,"Vortioxetine Hydrobromide",1380,18852.32
NY,36,"13492",Trintellix,"Vortioxetine Hydrobromide",2760,37060.03
MO,29,"63128",Trintellix,"Vortioxetine Hydrobromide",780,11069.9
MI,26,"48128",Trintellix,"Vortioxetine Hydrobromide",960,13205.28
IA,19,"52057",Trintellix,"Vortioxetine Hydrobromide",455,6461.72
MI,26,"48174",Trintellix,"Vortioxetine Hydrobromide",540,7595.06
OH,39,"43201",Trintellix,"Vortioxetine Hydrobromide",570,7872.94
MS,28,"39211",Trintellix,"Vortioxetine Hydrobromide",570,8074.05
TX,48,"77581",Trintellix,"Vortioxetine Hydrobromide",330,4387.73
TN,47,"37373",Trintellix,"Vortioxetine Hydrobromide",712,10146.48
NJ,34,"08723",Trintellix,"Vortioxetine Hydrobromide",630,11861.57
IL,17,"60607",Trintellix,"Vortioxetine Hydrobromide",330,4727.93
OK,40,"73072",Trintellix,"Vortioxetine Hydrobromide",360,4988.72
CA,06,"90802",Trintellix,"Vortioxetine Hydrobromide",690,9649.34
NC,37,"27707",Trintellix,"Vortioxetine Hydrobromide",1465,20493.43
NY,36,"11545",Trintellix,"Vortioxetine Hydrobromide",322,4610.14
KS,20,"66048",Trintellix,"Vortioxetine Hydrobromide",586,8274.68
TX,48,"78415",Trintellix,"Vortioxetine Hydrobromide",360,5061.74
GA,13,"30553",Trintellix,"Vortioxetine Hydrobromide",1290,17835.07
CA,06,"92108",Trintellix,"Vortioxetine Hydrobromide",679,12306.95
NV,32,"89002",Trintellix,"Vortioxetine Hydrobromide",870,11068.43
CA,06,"91104",Trintellix,"Vortioxetine Hydrobromide",1020,13856.67
WI,55,"53548",Trintellix,"Vortioxetine Hydrobromide",668,9157.75
IL,17,"61103",Trintellix,"Vortioxetine Hydrobromide",4003,54985.59
TN,47,"37757",Trintellix,"Vortioxetine Hydrobromide",1590,21237.07
AL,01,"35056",Trintellix,"Vortioxetine Hydrobromide",3150,43871.77
PA,42,"17543",Trintellix,"Vortioxetine Hydrobromide",366,5081.6
IN,18,"46804",Trintellix,"Vortioxetine Hydrobromide",360,5138.64
IL,17,"62223",Trintellix,"Vortioxetine Hydrobromide",1080,15250.05
LA,22,"70586",Trintellix,"Vortioxetine Hydrobromide",840,11608.48
AZ,04,"85212",Trintellix,"Vortioxetine Hydrobromide",720,9593.72
OH,39,"45066",Trintellix,"Vortioxetine Hydrobromide",600,13284.88
PA,42,"15401",Trintellix,"Vortioxetine Hydrobromide",333,4470.81
NJ,34,"07087",Trintellix,"Vortioxetine Hydrobromide",1788,24390.17
CA,06,"92193",Trintellix,"Vortioxetine Hydrobromide",810,12375.3
