zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost
84015,Zoloft,0,0,N/A,Sertraline Hcl,13682.0,3678.96,0.27
92110,Zoloft,0,0,N/A,Sertraline Hcl,96763.0,21271.03,0.22
62803,Zoloft,0,0,N/A,Sertraline Hcl,1111.0,351.12,0.32
90805,Zoloft,0,0,N/A,Sertraline Hcl,1950.0,282.72,0.14
56131,Zoloft,0,0,N/A,Sertraline Hcl,3781.0,399.14,0.11
13304,Zoloft,0,0,N/A,Sertraline Hcl,8535.0,1473.19,0.17
60491,Zoloft,0,0,N/A,Sertraline Hcl,37532.0,7294.53,0.19
41071,Zoloft,0,0,N/A,Sertraline Hcl,42229.0,7520.78,0.18
22812,Zoloft,0,0,N/A,Sertraline Hcl,30697.0,5009.49,0.16
29802,Zoloft,0,0,N/A,Sertraline Hcl,38210.0,11659.85,0.31
02493,Zoloft,0,0,N/A,Sertraline Hcl,45567.0,20697.18,0.45
36344,Zoloft,0,0,N/A,Sertraline Hcl,1560.0,209.62,0.13
06480,Zoloft,0,0,N/A,Sertraline Hcl,12186.0,5635.79,0.46
11217,Zoloft,0,0,N/A,Sertraline Hcl,15181.0,2710.26,0.18
93015,Zoloft,0,0,N/A,Sertraline Hcl,6006.0,930.77,0.15
96750,Zoloft,0,0,N/A,Sertraline Hcl,6647.0,1262.1,0.19
22041,Zoloft,0,0,N/A,Sertraline Hcl,15157.0,5358.03,0.35
85318,Zoloft,0,0,N/A,Sertraline Hcl,5226.0,1909.75,0.37
08203,Zoloft,0,0,N/A,Sertraline Hcl,18656.0,2885.4,0.15
30087,Zoloft,0,0,N/A,Sertraline Hcl,25352.0,3491.04,0.14
99827,Zoloft,0,0,N/A,Sertraline Hcl,1475.0,286.04,0.19
75143,Zoloft,0,0,N/A,Sertraline Hcl,9390.0,1928.62,0.21
21853,Zoloft,0,0,N/A,Sertraline Hcl,7124.0,821.78,0.12
98106,Zoloft,0,0,N/A,Sertraline Hcl,16211.0,3667.15,0.23
31603,Zoloft,0,0,N/A,Sertraline Hcl,10742.0,1680.32,0.16
34120,Zoloft,0,0,N/A,Sertraline Hcl,28359.0,4467.87,0.16
48413,Zoloft,0,0,N/A,Sertraline Hcl,28674.0,6148.69,0.21
31513,Zoloft,0,0,N/A,Sertraline Hcl,19507.0,3635.96,0.19
33604,Zoloft,0,0,N/A,Sertraline Hcl,33557.0,4889.03,0.15
78255,Zoloft,0,0,N/A,Sertraline Hcl,1770.0,156.58,0.09
08215,Zoloft,0,0,N/A,Sertraline Hcl,1800.0,730.24,0.41
70726,Zoloft,0,0,N/A,Sertraline Hcl,47405.0,8695.19,0.18
49501,Zoloft,0,0,N/A,Sertraline Hcl,30965.0,13356.88,0.43
66901,Zoloft,0,0,N/A,Sertraline Hcl,21661.0,3894.76,0.18
92011,Zoloft,0,0,N/A,Sertraline Hcl,31426.0,6079.18,0.19
76667,Zoloft,0,0,N/A,Sertraline Hcl,19384.0,4060.32,0.21
11555,Zoloft,0,0,N/A,Sertraline Hcl,15587.0,2790.9,0.18
08848,Zoloft,0,0,N/A,Sertraline Hcl,18446.0,2691.09,0.15
90744,Zoloft,0,0,N/A,Sertraline Hcl,5790.0,739.14,0.13
33480,Zoloft,0,0,N/A,Sertraline Hcl,11188.0,2343.75,0.21
55024,Zoloft,0,0,N/A,Sertraline Hcl,7229.0,1623.89,0.22
74015,Zoloft,0,0,N/A,Sertraline Hcl,1680.0,302.52,0.18
17921,Zoloft,0,0,N/A,Sertraline Hcl,9416.0,2876.16,0.31
28306,Zoloft,0,0,N/A,Sertraline Hcl,19882.0,3751.74,0.19
91306,Zoloft,0,0,N/A,Sertraline Hcl,9921.0,2331.28,0.23
98611,Zoloft,0,0,N/A,Sertraline Hcl,7457.0,1745.52,0.23
30062,Zoloft,0,0,N/A,Sertraline Hcl,59823.0,12321.92,0.21
70052,Zoloft,0,0,N/A,Sertraline Hcl,5838.0,1536.99,0.26
24924,Zoloft,0,0,N/A,Sertraline Hcl,12717.0,3364.1,0.26
63033,Zoloft,0,0,N/A,Sertraline Hcl,5170.0,965.06,0.19
20781,Zoloft,0,0,N/A,Sertraline Hcl,3705.0,495.22,0.13
31329,Zoloft,0,0,N/A,Sertraline Hcl,41124.0,7062.21,0.17
43605,Zoloft,0,0,N/A,Sertraline Hcl,33440.0,8749.1,0.26
94301,Zoloft,0,0,N/A,Sertraline Hcl,16793.0,6748.71,0.4
28787,Zoloft,0,0,N/A,Sertraline Hcl,43520.0,7873.82,0.18
83263,Zoloft,0,0,N/A,Sertraline Hcl,15574.0,2671.0,0.17
91221,Zoloft,0,0,N/A,Sertraline Hcl,1065.0,123.45,0.12
89110,Zoloft,0,0,N/A,Sertraline Hcl,8033.0,1569.15,0.2
68104,Zoloft,0,0,N/A,Sertraline Hcl,5635.0,2972.07,0.53
98043,Zoloft,0,0,N/A,Sertraline Hcl,8660.0,1441.74,0.17
45249,Zoloft,0,0,N/A,Sertraline Hcl,29828.0,4499.5,0.15
47620,Zoloft,0,0,N/A,Sertraline Hcl,20412.0,5008.84,0.25
70420,Zoloft,0,0,N/A,Sertraline Hcl,5730.0,952.26,0.17
33483,Zoloft,0,0,N/A,Sertraline Hcl,34996.0,8484.29,0.24
32641,Zoloft,0,0,N/A,Sertraline Hcl,5411.0,643.16,0.12
81122,Zoloft,0,0,N/A,Sertraline Hcl,390.0,37.34,0.1
28445,Zoloft,0,0,N/A,Sertraline Hcl,28827.0,5116.07,0.18
27105,Zoloft,0,0,N/A,Sertraline Hcl,6689.0,1427.93,0.21
69103,Zoloft,0,0,N/A,Sertraline Hcl,15171.0,2541.18,0.17
55395,Zoloft,0,0,N/A,Sertraline Hcl,5722.0,1145.9,0.2
61364,Zoloft,0,0,N/A,Sertraline Hcl,27313.0,5864.33,0.21
32539,Zoloft,0,0,N/A,Sertraline Hcl,19865.0,4653.82,0.23
56178,Zoloft,0,0,N/A,Sertraline Hcl,13571.0,2652.14,0.2
44830,Zoloft,0,0,N/A,Sertraline Hcl,36311.0,7044.85,0.19
87015,Zoloft,0,0,N/A,Sertraline Hcl,9998.0,5363.26,0.54
54455,Zoloft,0,0,N/A,Sertraline Hcl,13320.0,2522.18,0.19
33418,Zoloft,0,0,N/A,Sertraline Hcl,28574.0,6860.47,0.24
04843,Zoloft,0,0,N/A,Sertraline Hcl,14669.0,4654.38,0.32
94945,Zoloft,0,0,N/A,Sertraline Hcl,18494.0,3625.28,0.2
08070,Zoloft,0,0,N/A,Sertraline Hcl,12203.0,2136.58,0.18
33440,Zoloft,0,0,N/A,Sertraline Hcl,16389.0,3068.49,0.19
45220,Zoloft,0,0,N/A,Sertraline Hcl,20231.0,5292.02,0.26
85268,Zoloft,0,0,N/A,Sertraline Hcl,24189.0,6338.14,0.26
80498,Zoloft,0,0,N/A,Sertraline Hcl,2519.0,630.71,0.25
91504,Zoloft,0,0,N/A,Sertraline Hcl,4186.0,1187.3,0.28
55446,Zoloft,0,0,N/A,Sertraline Hcl,5718.0,1727.38,0.3
44065,Zoloft,0,0,N/A,Sertraline Hcl,4478.0,1010.76,0.23
31069,Zoloft,0,0,N/A,Sertraline Hcl,39738.0,7302.83,0.18
68602,Zoloft,0,0,N/A,Sertraline Hcl,20442.0,3612.81,0.18
42261,Zoloft,0,0,N/A,Sertraline Hcl,27575.0,5751.96,0.21
78412,Zoloft,0,0,N/A,Sertraline Hcl,66191.0,11326.73,0.17
15234,Zoloft,0,0,N/A,Sertraline Hcl,3774.0,963.22,0.26
35674,Zoloft,0,0,N/A,Sertraline Hcl,5888.0,788.19,0.13
22844,Zoloft,0,0,N/A,Sertraline Hcl,24384.0,5350.82,0.22
33068,Zoloft,0,0,N/A,Sertraline Hcl,10864.0,1945.77,0.18
37323,Zoloft,0,0,N/A,Sertraline Hcl,9276.0,1773.32,0.19
93442,Zoloft,0,0,N/A,Sertraline Hcl,20578.0,3759.63,0.18
34207,Zoloft,0,0,N/A,Sertraline Hcl,30614.0,6225.9,0.2
24477,Zoloft,0,0,N/A,Sertraline Hcl,1243.0,190.97,0.15
63052,Zoloft,0,0,N/A,Sertraline Hcl,11376.0,2417.19,0.21
97408,Zoloft,0,0,N/A,Sertraline Hcl,27569.0,5664.91,0.21
78589,Zoloft,0,0,N/A,Sertraline Hcl,16014.0,2868.62,0.18
68765,Zoloft,0,0,N/A,Sertraline Hcl,6804.0,1308.32,0.19
77656,Zoloft,0,0,N/A,Sertraline Hcl,21402.0,4280.17,0.2
46173,Zoloft,0,0,N/A,Sertraline Hcl,29163.0,5784.12,0.2
46815,Zoloft,0,0,N/A,Sertraline Hcl,34531.0,11892.89,0.34
13039,Zoloft,0,0,N/A,Sertraline Hcl,39271.0,9774.4,0.25
19540,Zoloft,0,0,N/A,Sertraline Hcl,6226.0,1090.34,0.18
96727,Zoloft,0,0,N/A,Sertraline Hcl,2223.0,246.47,0.11
28638,Zoloft,0,0,N/A,Sertraline Hcl,15323.0,2110.12,0.14
74848,Zoloft,0,0,N/A,Sertraline Hcl,8160.0,942.45,0.12
78641,Zoloft,0,0,N/A,Sertraline Hcl,40040.0,8740.52,0.22
98107,Zoloft,0,0,N/A,Sertraline Hcl,19523.0,4701.57,0.24
32158,Zoloft,0,0,N/A,Sertraline Hcl,11728.0,3696.68,0.32
08836,Zoloft,0,0,N/A,Sertraline Hcl,1110.0,253.29,0.23
44730,Zoloft,0,0,N/A,Sertraline Hcl,14887.0,3522.07,0.24
50619,Zoloft,0,0,N/A,Sertraline Hcl,1980.0,280.77,0.14
23831,Zoloft,0,0,N/A,Sertraline Hcl,54388.0,9354.41,0.17
93245,Zoloft,0,0,N/A,Sertraline Hcl,10020.0,1619.2,0.16
89086,Zoloft,0,0,N/A,Sertraline Hcl,3660.0,571.85,0.16
18848,Zoloft,0,0,N/A,Sertraline Hcl,35283.0,6383.44,0.18
92392,Zoloft,0,0,N/A,Sertraline Hcl,25781.0,5042.01,0.2
80504,Zoloft,0,0,N/A,Sertraline Hcl,9840.0,2149.93,0.22
60655,Zoloft,0,0,N/A,Sertraline Hcl,1050.0,177.38,0.17
22079,Zoloft,0,0,N/A,Sertraline Hcl,18662.0,3306.8,0.18
01902,Zoloft,0,0,N/A,Sertraline Hcl,63520.0,26225.79,0.41
04619,Zoloft,0,0,N/A,Sertraline Hcl,30418.0,5555.77,0.18
48158,Zoloft,0,0,N/A,Sertraline Hcl,3470.0,763.83,0.22
64085,Zoloft,0,0,N/A,Sertraline Hcl,15089.0,2549.56,0.17
72212,Zoloft,0,0,N/A,Sertraline Hcl,39378.0,6622.33,0.17
63532,Zoloft,0,0,N/A,Sertraline Hcl,870.0,168.07,0.19
32909,Zoloft,0,0,N/A,Sertraline Hcl,3995.0,1269.44,0.32
20816,Zoloft,0,0,N/A,Sertraline Hcl,10012.0,2967.62,0.3
37091,Zoloft,0,0,N/A,Sertraline Hcl,16976.0,3429.02,0.2
04643,Zoloft,0,0,N/A,Sertraline Hcl,6903.0,1514.27,0.22
65793,Zoloft,0,0,N/A,Sertraline Hcl,6816.0,1776.12,0.26
37757,Zoloft,0,0,N/A,Sertraline Hcl,22751.0,5813.18,0.26
31647,Zoloft,0,0,N/A,Sertraline Hcl,4955.0,1220.18,0.25
84148,Zoloft,0,0,N/A,Sertraline Hcl,2490.0,423.91,0.17
76177,Zoloft,0,0,N/A,Sertraline Hcl,1890.0,307.34,0.16
70711,Zoloft,0,0,N/A,Sertraline Hcl,2160.0,328.14,0.15
93561,Zoloft,0,0,N/A,Sertraline Hcl,17124.0,5561.37,0.32
35203,Zoloft,0,0,N/A,Sertraline Hcl,6321.0,1278.9,0.2
64079,Zoloft,0,0,N/A,Sertraline Hcl,13647.0,2731.71,0.2
54660,Zoloft,0,0,N/A,Sertraline Hcl,7778.0,1640.11,0.21
74864,Zoloft,0,0,N/A,Sertraline Hcl,2880.0,627.92,0.22
35212,Zoloft,0,0,N/A,Sertraline Hcl,3300.0,527.32,0.16
90606,Zoloft,0,0,N/A,Sertraline Hcl,13689.0,2766.52,0.2
10918,Zoloft,0,0,N/A,Sertraline Hcl,9840.0,2225.66,0.23
32591,Zoloft,0,0,N/A,Sertraline Hcl,3799.0,2125.35,0.56
92509,Zoloft,0,0,N/A,Sertraline Hcl,630.0,59.55,0.09
74061,Zoloft,0,0,N/A,Sertraline Hcl,810.0,127.88,0.16
98108,Zoloft,0,0,N/A,Sertraline Hcl,18671.0,6998.72,0.37
53934,Zoloft,0,0,N/A,Sertraline Hcl,20568.0,4277.19,0.21
70056,Zoloft,0,0,N/A,Sertraline Hcl,50376.0,9352.86,0.19
79373,Zoloft,0,0,N/A,Sertraline Hcl,6257.0,1255.23,0.2
48340,Zoloft,0,0,N/A,Sertraline Hcl,3667.0,734.29,0.2
24572,Zoloft,0,0,N/A,Sertraline Hcl,28726.0,7336.63,0.26
34953,Zoloft,0,0,N/A,Sertraline Hcl,2584.0,488.06,0.19
25402,Zoloft,0,0,N/A,Sertraline Hcl,58351.0,11167.98,0.19
39209,Zoloft,0,0,N/A,Sertraline Hcl,23928.0,4117.91,0.17
94123,Zoloft,0,0,N/A,Sertraline Hcl,9295.0,2141.62,0.23
75975,Zoloft,0,0,N/A,Sertraline Hcl,4485.0,1012.95,0.23
49461,Zoloft,0,0,N/A,Sertraline Hcl,4183.0,1097.6,0.26
56288,Zoloft,0,0,N/A,Sertraline Hcl,3275.0,499.04,0.15
33496,Zoloft,0,0,N/A,Sertraline Hcl,61705.0,13769.17,0.22
75009,Zoloft,0,0,N/A,Sertraline Hcl,1440.0,222.87,0.15
46808,Zoloft,0,0,N/A,Sertraline Hcl,16493.0,5287.15,0.32
21532,Zoloft,0,0,N/A,Sertraline Hcl,7543.0,1185.54,0.16
27573,Zoloft,0,0,N/A,Sertraline Hcl,89755.0,17457.87,0.19
78542,Zoloft,0,0,N/A,Sertraline Hcl,10701.0,1667.69,0.16
32424,Zoloft,0,0,N/A,Sertraline Hcl,24982.0,4093.2,0.16
85249,Zoloft,0,0,N/A,Sertraline Hcl,14685.0,3009.39,0.2
33023,Zoloft,0,0,N/A,Sertraline Hcl,18697.0,4468.87,0.24
48174,Zoloft,0,0,N/A,Sertraline Hcl,7841.0,1196.95,0.15
70549,Zoloft,0,0,N/A,Sertraline Hcl,1950.0,237.99,0.12
03060,Zoloft,0,0,N/A,Sertraline Hcl,85889.0,20713.02,0.24
70583,Zoloft,0,0,N/A,Sertraline Hcl,7466.0,1083.69,0.15
32303,Zoloft,0,0,N/A,Sertraline Hcl,24492.0,4223.0,0.17
20639,Zoloft,0,0,N/A,Sertraline Hcl,8054.0,1425.18,0.18
15825,Zoloft,0,0,N/A,Sertraline Hcl,35095.0,7614.91,0.22
88061,Zoloft,0,0,N/A,Sertraline Hcl,41809.0,9636.61,0.23
73651,Zoloft,0,0,N/A,Sertraline Hcl,14908.0,3402.08,0.23
14895,Zoloft,0,0,N/A,Sertraline Hcl,37695.0,6997.99,0.19
61517,Zoloft,0,0,N/A,Sertraline Hcl,4380.0,913.33,0.21
46373,Zoloft,0,0,N/A,Sertraline Hcl,32155.0,5398.28,0.17
76262,Zoloft,0,0,N/A,Sertraline Hcl,27159.0,6170.45,0.23
26175,Zoloft,0,0,N/A,Sertraline Hcl,6960.0,978.14,0.14
15035,Zoloft,0,0,N/A,Sertraline Hcl,1365.0,348.77,0.26
80216,Zoloft,0,0,N/A,Sertraline Hcl,7769.0,1667.6,0.21
87592,Zoloft,0,0,N/A,Sertraline Hcl,1669.0,432.2,0.26
02038,Zoloft,0,0,N/A,Sertraline Hcl,26433.0,5126.32,0.19
77014,Zoloft,0,0,N/A,Sertraline Hcl,12319.0,2198.61,0.18
07739,Zoloft,0,0,N/A,Sertraline Hcl,20076.0,3987.04,0.2
37347,Zoloft,0,0,N/A,Sertraline Hcl,52525.0,10725.17,0.2
94083,Zoloft,0,0,N/A,Sertraline Hcl,791.0,745.65,0.94
30817,Zoloft,0,0,N/A,Sertraline Hcl,2370.0,292.18,0.12
17025,Zoloft,0,0,N/A,Sertraline Hcl,37124.0,6413.04,0.17
47452,Zoloft,0,0,N/A,Sertraline Hcl,17903.0,4602.41,0.26
15714,Zoloft,0,0,N/A,Sertraline Hcl,22262.0,4880.01,0.22
98363,Zoloft,0,0,N/A,Sertraline Hcl,4348.0,684.45,0.16
45030,Zoloft,0,0,N/A,Sertraline Hcl,48861.0,7375.91,0.15
31014,Zoloft,0,0,N/A,Sertraline Hcl,14709.0,2555.45,0.17
23141,Zoloft,0,0,N/A,Sertraline Hcl,12113.0,2167.86,0.18
27055,Zoloft,0,0,N/A,Sertraline Hcl,103310.0,25602.45,0.25
95470,Zoloft,0,0,N/A,Sertraline Hcl,1573.0,293.37,0.19
25702,Zoloft,0,0,N/A,Sertraline Hcl,8490.0,1451.99,0.17
78026,Zoloft,0,0,N/A,Sertraline Hcl,8517.0,1387.55,0.16
71762,Zoloft,0,0,N/A,Sertraline Hcl,7528.0,1033.53,0.14
85750,Zoloft,0,0,N/A,Sertraline Hcl,24138.0,8467.7,0.35
46375,Zoloft,0,0,N/A,Sertraline Hcl,43496.0,9184.27,0.21
47390,Zoloft,0,0,N/A,Sertraline Hcl,9546.0,1484.95,0.16
04572,Zoloft,0,0,N/A,Sertraline Hcl,23986.0,5330.3,0.22
30475,Zoloft,0,0,N/A,Sertraline Hcl,14572.0,3082.99,0.21
84321,Zoloft,0,0,N/A,Sertraline Hcl,14643.0,4404.49,0.3
21221,Zoloft,0,0,N/A,Sertraline Hcl,48149.0,9240.63,0.19
36748,Zoloft,0,0,N/A,Sertraline Hcl,7455.0,1202.55,0.16
89451,Zoloft,0,0,N/A,Sertraline Hcl,7843.0,1626.6,0.21
95838,Zoloft,0,0,N/A,Sertraline Hcl,5378.0,817.2,0.15
83711,Zoloft,0,0,N/A,Sertraline Hcl,1393.0,836.86,0.6
44839,Zoloft,0,0,N/A,Sertraline Hcl,1500.0,389.75,0.26
76266,Zoloft,0,0,N/A,Sertraline Hcl,4080.0,654.65,0.16
07043,Zoloft,0,0,N/A,Sertraline Hcl,17970.0,4168.39,0.23
19014,Zoloft,0,0,N/A,Sertraline Hcl,26166.0,6749.56,0.26
31730,Zoloft,0,0,N/A,Sertraline Hcl,5610.0,1001.42,0.18
26378,Zoloft,0,0,N/A,Sertraline Hcl,5400.0,837.29,0.16
33983,Zoloft,0,0,N/A,Sertraline Hcl,12689.0,2883.78,0.23
15026,Zoloft,0,0,N/A,Sertraline Hcl,5996.0,3453.44,0.58
30555,Zoloft,0,0,N/A,Sertraline Hcl,10244.0,1497.0,0.15
01826,Zoloft,0,0,N/A,Sertraline Hcl,36509.0,5891.78,0.16
60602,Zoloft,0,0,N/A,Sertraline Hcl,16166.0,4053.78,0.25
27591,Zoloft,0,0,N/A,Sertraline Hcl,8648.0,1746.96,0.2
62568,Zoloft,0,0,N/A,Sertraline Hcl,21466.0,3841.83,0.18
95694,Zoloft,0,0,N/A,Sertraline Hcl,2925.0,561.06,0.19
73131,Zoloft,0,0,N/A,Sertraline Hcl,17670.0,3420.95,0.19
34436,Zoloft,0,0,N/A,Sertraline Hcl,3615.0,703.13,0.19
07626,Zoloft,0,0,N/A,Sertraline Hcl,18316.0,3222.44,0.18
77040,Zoloft,0,0,N/A,Sertraline Hcl,10721.0,3615.57,0.34
46310,Zoloft,0,0,N/A,Sertraline Hcl,8300.0,1421.87,0.17
36702,Zoloft,0,0,N/A,Sertraline Hcl,13773.0,2392.2,0.17
07735,Zoloft,0,0,N/A,Sertraline Hcl,7476.0,1807.23,0.24
27717,Zoloft,0,0,N/A,Sertraline Hcl,17976.0,2960.71,0.16
70815,Zoloft,0,0,N/A,Sertraline Hcl,3340.0,701.04,0.21
30217,Zoloft,0,0,N/A,Sertraline Hcl,1920.0,515.86,0.27
02816,Zoloft,0,0,N/A,Sertraline Hcl,29650.0,6328.02,0.21
19602,Zoloft,0,0,N/A,Sertraline Hcl,18432.0,2992.72,0.16
98586,Zoloft,0,0,N/A,Sertraline Hcl,13659.0,2713.31,0.2
34288,Zoloft,0,0,N/A,Sertraline Hcl,5975.0,815.6,0.14
92081,Zoloft,0,0,N/A,Sertraline Hcl,32855.0,7618.24,0.23
22203,Zoloft,0,0,N/A,Sertraline Hcl,28682.0,8271.41,0.29
65337,Zoloft,0,0,N/A,Sertraline Hcl,5642.0,1038.11,0.18
99524,Zoloft,0,0,N/A,Sertraline Hcl,960.0,131.24,0.14
92264,Zoloft,0,0,N/A,Sertraline Hcl,19355.0,3585.25,0.19
21104,Zoloft,0,0,N/A,Sertraline Hcl,20203.0,4617.48,0.23
27521,Zoloft,0,0,N/A,Sertraline Hcl,5664.0,1212.35,0.21
46036,Zoloft,0,0,N/A,Sertraline Hcl,14670.0,2417.81,0.16
76230,Zoloft,0,0,N/A,Sertraline Hcl,23457.0,5380.27,0.23
07936,Zoloft,0,0,N/A,Sertraline Hcl,10461.0,1634.44,0.16
53530,Zoloft,0,0,N/A,Sertraline Hcl,16853.0,3110.9,0.18
60162,Zoloft,0,0,N/A,Sertraline Hcl,2148.0,443.81,0.21
62675,Zoloft,0,0,N/A,Sertraline Hcl,450.0,31.18,0.07
43235,Zoloft,0,0,N/A,Sertraline Hcl,32170.0,7554.83,0.23
48134,Zoloft,0,0,N/A,Sertraline Hcl,10690.0,2083.18,0.19
08021,Zoloft,0,0,N/A,Sertraline Hcl,15746.0,2977.36,0.19
45133,Zoloft,0,0,N/A,Sertraline Hcl,23794.0,3888.23,0.16
75835,Zoloft,0,0,N/A,Sertraline Hcl,19495.0,3674.6,0.19
15537,Zoloft,0,0,N/A,Sertraline Hcl,21308.0,5412.92,0.25
34134,Zoloft,0,0,N/A,Sertraline Hcl,27420.0,3631.49,0.13
28083,Zoloft,0,0,N/A,Sertraline Hcl,24842.0,7241.35,0.29
30529,Zoloft,0,0,N/A,Sertraline Hcl,39761.0,9946.72,0.25
90270,Zoloft,0,0,N/A,Sertraline Hcl,9045.0,1198.17,0.13
59301,Zoloft,0,0,N/A,Sertraline Hcl,20332.0,3395.34,0.17
73064,Zoloft,0,0,N/A,Sertraline Hcl,16304.0,3210.47,0.2
78653,Zoloft,0,0,N/A,Sertraline Hcl,4260.0,936.04,0.22
22311,Zoloft,0,0,N/A,Sertraline Hcl,25281.0,5606.56,0.22
00802,Zoloft,0,0,N/A,Sertraline Hcl,15783.0,4357.23,0.28
78599,Zoloft,0,0,N/A,Sertraline Hcl,5287.0,684.29,0.13
66935,Zoloft,0,0,N/A,Sertraline Hcl,13574.0,1936.94,0.14
73942,Zoloft,0,0,N/A,Sertraline Hcl,11790.0,1808.01,0.15
17102,Zoloft,0,0,N/A,Sertraline Hcl,17190.0,4250.38,0.25
92649,Zoloft,0,0,N/A,Sertraline Hcl,7129.0,1725.68,0.24
40047,Zoloft,0,0,N/A,Sertraline Hcl,8572.0,1157.53,0.14
32780,Zoloft,0,0,N/A,Sertraline Hcl,21149.0,4354.05,0.21
33685,Zoloft,0,0,N/A,Sertraline Hcl,1140.0,72.72,0.06
59047,Zoloft,0,0,N/A,Sertraline Hcl,53470.0,8717.6,0.16
28310,Zoloft,0,0,N/A,Sertraline Hcl,23164.0,5255.56,0.23
68310,Zoloft,0,0,N/A,Sertraline Hcl,55972.0,10839.73,0.19
68826,Zoloft,0,0,N/A,Sertraline Hcl,9020.0,2067.37,0.23
92707,Zoloft,0,0,N/A,Sertraline Hcl,810.0,55.11,0.07
37766,Zoloft,0,0,N/A,Sertraline Hcl,59629.0,12907.1,0.22
37932,Zoloft,0,0,N/A,Sertraline Hcl,48176.0,11716.11,0.24
54201,Zoloft,0,0,N/A,Sertraline Hcl,4756.0,2190.37,0.46
19723,Zoloft,0,0,N/A,Sertraline Hcl,2430.0,341.44,0.14
48026,Zoloft,0,0,N/A,Sertraline Hcl,390.0,80.39,0.21
08823,Zoloft,0,0,N/A,Sertraline Hcl,9953.0,2256.06,0.23
37721,Zoloft,0,0,N/A,Sertraline Hcl,2682.0,477.14,0.18
43635,Zoloft,0,0,N/A,Sertraline Hcl,1352.0,316.24,0.23
03842,Zoloft,0,0,N/A,Sertraline Hcl,18245.0,3648.42,0.2
08550,Zoloft,0,0,N/A,Sertraline Hcl,26040.0,5277.39,0.2
64013,Zoloft,0,0,N/A,Sertraline Hcl,2160.0,441.85,0.2
16023,Zoloft,0,0,N/A,Sertraline Hcl,2436.0,597.44,0.25
85080,Zoloft,0,0,N/A,Sertraline Hcl,2650.0,702.9,0.27
20122,Zoloft,0,0,N/A,Sertraline Hcl,5025.0,758.79,0.15
84037,Zoloft,0,0,N/A,Sertraline Hcl,1757.0,595.62,0.34
74722,Zoloft,0,0,N/A,Sertraline Hcl,6100.0,563.66,0.09
46280,Zoloft,0,0,N/A,Sertraline Hcl,7222.0,1996.88,0.28
74403,Zoloft,0,0,N/A,Sertraline Hcl,15337.0,3104.89,0.2
85298,Zoloft,0,0,N/A,Sertraline Hcl,38644.0,9751.36,0.25
24319,Zoloft,0,0,N/A,Sertraline Hcl,20214.0,3631.26,0.18
98563,Zoloft,0,0,N/A,Sertraline Hcl,19326.0,3123.09,0.16
90044,Zoloft,0,0,N/A,Sertraline Hcl,4997.0,717.31,0.14
93024,Zoloft,0,0,N/A,Sertraline Hcl,1740.0,229.66,0.13
48629,Zoloft,0,0,N/A,Sertraline Hcl,30567.0,5726.46,0.19
07208,Zoloft,0,0,N/A,Sertraline Hcl,11541.0,1950.06,0.17
63556,Zoloft,0,0,N/A,Sertraline Hcl,10611.0,1852.49,0.17
86440,Zoloft,0,0,N/A,Sertraline Hcl,3076.0,464.95,0.15
05770,Zoloft,0,0,N/A,Sertraline Hcl,3833.0,873.63,0.23
29925,Zoloft,0,0,N/A,Sertraline Hcl,17235.0,3354.09,0.19
47432,Zoloft,0,0,N/A,Sertraline Hcl,6835.0,1298.94,0.19
98356,Zoloft,0,0,N/A,Sertraline Hcl,27403.0,7093.6,0.26
95249,Zoloft,0,0,N/A,Sertraline Hcl,12238.0,2035.18,0.17
01938,Zoloft,0,0,N/A,Sertraline Hcl,59572.0,10822.87,0.18
92728,Zoloft,0,0,N/A,Sertraline Hcl,7948.0,1878.51,0.24
77020,Zoloft,0,0,N/A,Sertraline Hcl,1080.0,187.24,0.17
61616,Zoloft,0,0,N/A,Sertraline Hcl,15430.0,4080.11,0.26
59644,Zoloft,0,0,N/A,Sertraline Hcl,3330.0,366.42,0.11
67337,Zoloft,0,0,N/A,Sertraline Hcl,12817.0,2108.24,0.16
65270,Zoloft,0,0,N/A,Sertraline Hcl,63643.0,12565.66,0.2
35620,Zoloft,0,0,N/A,Sertraline Hcl,4867.0,1024.05,0.21
60140,Zoloft,0,0,N/A,Sertraline Hcl,8214.0,1400.03,0.17
11413,Zoloft,0,0,N/A,Sertraline Hcl,6882.0,1379.72,0.2
44460,Zoloft,0,0,N/A,Sertraline Hcl,73806.0,12878.73,0.17
32080,Zoloft,330.0,6212.69,18.83,Sertraline Hcl,80407.0,13505.32,0.17
54409,Zoloft,0,0,N/A,Sertraline Hcl,18679.0,3508.91,0.19
23851,Zoloft,0,0,N/A,Sertraline Hcl,13050.0,2064.8,0.16
95961,Zoloft,0,0,N/A,Sertraline Hcl,1530.0,198.86,0.13
16651,Zoloft,0,0,N/A,Sertraline Hcl,2370.0,434.08,0.18
80161,Zoloft,0,0,N/A,Sertraline Hcl,3247.0,1453.7,0.45
60544,Zoloft,0,0,N/A,Sertraline Hcl,23896.0,5914.42,0.25
07005,Zoloft,0,0,N/A,Sertraline Hcl,14796.0,3327.85,0.22
29148,Zoloft,0,0,N/A,Sertraline Hcl,1140.0,254.8,0.22
76448,Zoloft,0,0,N/A,Sertraline Hcl,25809.0,5066.75,0.2
