zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
92071,Aricept,0,0,N/A,Donepezil Hcl,7600,2352.14,0.31,0.0,32.84681,-116.98983
41041,Aricept,0,0,N/A,Donepezil Hcl,17775,6969.36,0.39,0.0,38.418131,-83.72497
44621,Aricept,0,0,N/A,Donepezil Hcl,7382,1312.85,0.18,0.0,40.410604,-81.31633
22404,Aricept,0,0,N/A,Donepezil Hcl,8674,3061.3,0.35,0.0,38.298305,-77.489913
33584,Aricept,0,0,N/A,Donepezil Hcl,22990,2910.55,0.13,0.0,27.987925,-82.28819
78962,Aricept,0,0,N/A,Donepezil Hcl,5584,2032.52,0.36,0.0,29.698373,-96.75932
02151,Aricept,0,0,N/A,Donepezil Hcl,4975,1094.31,0.22,0.0,42.416247,-71.00525
51360,Aricept,0,0,N/A,Donepezil Hcl,18391,4353.57,0.24,0.0,43.428983,-95.10892
78155,Aricept,0,0,N/A,Donepezil Hcl,22932,5577.66,0.24,0.0,29.56478,-97.96283
33755,Aricept,0,0,N/A,Donepezil Hcl,16076,7951.94,0.49,0.0,27.979114,-82.78166
72956,Aricept,0,0,N/A,Donepezil Hcl,14798,3414.2,0.23,0.0,35.456536,-94.34581
33317,Aricept,0,0,N/A,Donepezil Hcl,43599,7433.18,0.17,0.0,26.113664,-80.22376
35083,Aricept,0,0,N/A,Donepezil Hcl,1920,637.24,0.33,0.0,34.198738,-86.59814
71832,Aricept,0,0,N/A,Donepezil Hcl,7231,1466.6,0.2,0.0,34.038226,-94.33597
21620,Aricept,0,0,N/A,Donepezil Hcl,21975,9943.84,0.45,0.0,39.215278,-76.09726
70578,Aricept,0,0,N/A,Donepezil Hcl,10067,3581.44,0.36,0.0,30.234581,-92.26431
47394,Aricept,0,0,N/A,Donepezil Hcl,16071,6729.31,0.42,0.0,40.173141,-84.97922
79915,Aricept,0,0,N/A,Donepezil Hcl,39104,12828.5,0.33,0.0,31.743038,-106.36957
60137,Aricept,0,0,N/A,Donepezil Hcl,4519,2164.09,0.48,0.0,41.869779,-88.06285
51503,Aricept,0,0,N/A,Donepezil Hcl,17175,6917.68,0.4,0.0,41.2544,-95.79062
33547,Aricept,0,0,N/A,Donepezil Hcl,450,116.96,0.26,0.0,27.788498,-82.1508
81620,Aricept,0,0,N/A,Donepezil Hcl,1090,427.75,0.39,0.0,39.63298,-106.51534
24450,Aricept,0,0,N/A,Donepezil Hcl,13592,3244.72,0.24,0.0,37.794344,-79.47658
97206,Aricept,0,0,N/A,Donepezil Hcl,5765,1525.9,0.26,0.0,45.482341,-122.60007
38632,Aricept,0,0,N/A,Donepezil Hcl,9344,4125.91,0.44,0.0,34.811777,-90.01917
03244,Aricept,0,0,N/A,Donepezil Hcl,875,487.71,0.56,0.0,43.119417,-71.92108
30021,Aricept,0,0,N/A,Donepezil Hcl,3517,544.52,0.15,0.0,33.809604,-84.2387
44452,Aricept,0,0,N/A,Donepezil Hcl,51632,13770.16,0.27,0.0,40.951859,-80.6549
38462,Aricept,0,0,N/A,Donepezil Hcl,2061,485.39,0.24,0.0,35.535397,-87.54905
47130,Aricept,0,0,N/A,Donepezil Hcl,65007,30799.53,0.47,0.0,38.309105,-85.72035
18512,Aricept,0,0,N/A,Donepezil Hcl,26465,7871.15,0.3,0.0,41.427199,-75.61821
32176,Aricept,0,0,N/A,Donepezil Hcl,7631,3321.58,0.44,0.0,29.316606,-81.05611
43213,Aricept,300,10475.7,34.92,Donepezil Hcl,154920,54267.96,0.35,0.193274,39.966814,-82.87413
33441,Aricept,0,0,N/A,Donepezil Hcl,10433,1673.04,0.16,0.0,26.309657,-80.09541
49938,Aricept,0,0,N/A,Donepezil Hcl,7729,2246.97,0.29,0.0,46.47351,-90.15732
92196,Aricept,0,0,N/A,Donepezil Hcl,4444,1070.65,0.24,0.0,33.016928,-116.846046
13367,Aricept,0,0,N/A,Donepezil Hcl,11353,3563.93,0.31,0.0,43.794492,-75.46905
79720,Aricept,0,0,N/A,Donepezil Hcl,5101,1567.29,0.31,0.0,32.21649,-101.4532
28734,Aricept,0,0,N/A,Donepezil Hcl,14177,3113.89,0.22,0.0,35.185018,-83.39032
79015,Aricept,0,0,N/A,Donepezil Hcl,8746,3744.41,0.43,0.0,34.971029,-101.9212
70707,Aricept,0,0,N/A,Donepezil Hcl,3114,546.36,0.18,0.0,30.204707,-90.869481
93215,Aricept,0,0,N/A,Donepezil Hcl,22731,7929.11,0.35,0.0,35.774967,-119.23371
67070,Aricept,0,0,N/A,Donepezil Hcl,1128,827.25,0.73,0.0,37.037218,-98.49342
42702,Aricept,0,0,N/A,Donepezil Hcl,11010,1631.1,0.15,0.0,37.723474,-85.976854
39111,Aricept,0,0,N/A,Donepezil Hcl,24193,6655.14,0.28,0.0,31.880229,-89.72086
74637,Aricept,0,0,N/A,Donepezil Hcl,2211,534.77,0.24,0.0,36.577618,-96.69529
34276,Aricept,0,0,N/A,Donepezil Hcl,7294,4534.8,0.62,0.0,27.167521,-82.380967
90740,Aricept,0,0,N/A,Donepezil Hcl,33765,13005.98,0.39,0.0,33.759282999999996,-118.08239
29692,Aricept,0,0,N/A,Donepezil Hcl,3061,1600.86,0.52,0.0,34.404535,-82.23851
32428,Aricept,0,0,N/A,Donepezil Hcl,18191,8487.94,0.47,0.0,30.636228,-85.5775
23513,Aricept,0,0,N/A,Donepezil Hcl,5930,1670.64,0.28,0.0,36.888147,-76.23909
70118,Aricept,0,0,N/A,Donepezil Hcl,16961,3231.92,0.19,0.0,29.952305,-90.12347
24211,Aricept,0,0,N/A,Donepezil Hcl,28616,15725.36,0.55,0.0,36.657812,-81.96207
16003,Aricept,0,0,N/A,Donepezil Hcl,14603,5894.68,0.4,0.0,40.921145,-79.92758
44240,Aricept,0,0,N/A,Donepezil Hcl,17253,5236.68,0.3,0.0,41.148756,-81.35302
53190,Aricept,0,0,N/A,Donepezil Hcl,9173,3576.33,0.39,0.0,42.818747,-88.73279
55325,Aricept,0,0,N/A,Donepezil Hcl,2378,1072.46,0.45,0.0,45.091115,-94.31758
54984,Aricept,0,0,N/A,Donepezil Hcl,665,182.47,0.27,0.0,44.186455,-89.20231
54843,Aricept,0,0,N/A,Donepezil Hcl,13589,3781.0,0.28,0.0,46.005082,-91.35255
89423,Aricept,0,0,N/A,Donepezil Hcl,15213,4845.6,0.32,0.0,39.009564,-119.75557
34101,Aricept,0,0,N/A,Donepezil Hcl,17282,7273.59,0.42,0.0,25.855534,-81.38719
75686,Aricept,0,0,N/A,Donepezil Hcl,15413,2939.7,0.19,0.0,32.97708,-94.96809
77055,Aricept,0,0,N/A,Donepezil Hcl,20595,6715.59,0.33,0.0,29.798877,-95.49629
28406,Aricept,0,0,N/A,Donepezil Hcl,5915,1845.49,0.31,0.0,34.088079,-77.852599
81132,Aricept,0,0,N/A,Donepezil Hcl,2750,786.05,0.29,0.0,37.731981,-106.39774
54135,Aricept,0,0,N/A,Donepezil Hcl,3243,3046.95,0.94,0.0,44.901909,-88.59535
61856,Aricept,0,0,N/A,Donepezil Hcl,9689,4314.34,0.45,0.0,40.0334,-88.57375
61101,Aricept,0,0,N/A,Donepezil Hcl,3751,648.21,0.17,0.0,42.292221,-89.12574
85737,Aricept,0,0,N/A,Donepezil Hcl,10937,3175.04,0.29,0.0,32.417144,-110.96354
00687,Aricept,0,0,N/A,Donepezil Hcl,18620,3096.2,0.17,0.0,18.31708,-66.41528
62294,Aricept,0,0,N/A,Donepezil Hcl,1654,630.93,0.38,0.0,38.725498,-89.88891
19440,Aricept,0,0,N/A,Donepezil Hcl,3300,1277.07,0.39,0.0,40.278294,-75.29479
07188,Aricept,0,0,N/A,Donepezil Hcl,7784,1923.34,0.25,0.0,40.79185,-74.245241
10706,Aricept,0,0,N/A,Donepezil Hcl,3166,837.0,0.26,0.0,40.992084,-73.8729
78207,Aricept,0,0,N/A,Donepezil Hcl,16942,5640.28,0.33,0.0,29.423932,-98.5235
60516,Aricept,0,0,N/A,Donepezil Hcl,960,243.18,0.25,0.0,41.761463,-88.01334
18902,Aricept,0,0,N/A,Donepezil Hcl,856,186.21,0.22,0.0,N/A,N/A
19804,Aricept,0,0,N/A,Donepezil Hcl,1020,170.76,0.17,0.0,39.721062,-75.60806
11106,Aricept,0,0,N/A,Donepezil Hcl,11851,2666.77,0.23,0.0,40.762012,-73.93147
75148,Aricept,0,0,N/A,Donepezil Hcl,2243,805.23,0.36,0.0,32.183649,-96.01862
68920,Aricept,0,0,N/A,Donepezil Hcl,2592,2083.77,0.8,0.0,40.142462,-99.35398
92658,Aricept,0,0,N/A,Donepezil Hcl,39852,13379.11,0.34,0.0,33.640302,-117.769442
19382,Aricept,0,0,N/A,Donepezil Hcl,10689,3684.68,0.34,0.0,39.940043,-75.59729
77532,Aricept,0,0,N/A,Donepezil Hcl,8272,3165.66,0.38,0.0,29.920121,-95.07327
33569,Aricept,0,0,N/A,Donepezil Hcl,10316,2097.65,0.2,0.0,27.847802,-82.31799
14514,Aricept,0,0,N/A,Donepezil Hcl,330,159.67,0.48,0.0,43.122386,-77.80347
60443,Aricept,0,0,N/A,Donepezil Hcl,6185,3655.33,0.59,0.0,41.503468,-87.73695
90621,Aricept,0,0,N/A,Donepezil Hcl,55279,9924.21,0.18,0.0,33.875714,-117.99404
42754,Aricept,0,0,N/A,Donepezil Hcl,27600,5246.57,0.19,0.0,37.479797,-86.30731
55398,Aricept,0,0,N/A,Donepezil Hcl,1331,746.33,0.56,0.0,45.455085,-93.57873
66071,Aricept,0,0,N/A,Donepezil Hcl,1421,227.01,0.16,0.0,38.574804,-94.86706
53172,Aricept,0,0,N/A,Donepezil Hcl,88188,28605.68,0.32,0.0,42.909816,-87.86395
29072,Aricept,0,0,N/A,Donepezil Hcl,17760,6733.61,0.38,0.0,33.991362,-81.25047
44608,Aricept,0,0,N/A,Donepezil Hcl,1773,987.05,0.56,0.0,40.65151,-81.58475
53597,Aricept,0,0,N/A,Donepezil Hcl,13562,4468.22,0.33,0.0,43.182873,-89.45408
61727,Aricept,0,0,N/A,Donepezil Hcl,20020,9214.83,0.46,0.0,40.145501,-88.96776
48176,Aricept,0,0,N/A,Donepezil Hcl,10369,3510.91,0.34,0.0,42.16489,-83.78387
50009,Aricept,0,0,N/A,Donepezil Hcl,15413,9189.11,0.6,0.0,41.644716,-93.46641
92630,Aricept,0,0,N/A,Donepezil Hcl,8039,1665.34,0.21,0.0,33.640223,-117.69108
00791,Aricept,0,0,N/A,Donepezil Hcl,115700,20108.34,0.17,0.0,18.147257,-65.82269
94568,Aricept,0,0,N/A,Donepezil Hcl,15792,3912.12,0.25,0.0,37.714179,-121.92567
07663,Aricept,0,0,N/A,Donepezil Hcl,37139,9006.0,0.24,0.0,40.904131,-74.09474
07090,Aricept,0,0,N/A,Donepezil Hcl,8070,2821.78,0.35,0.0,40.649202,-74.34567
80217,Aricept,0,0,N/A,Donepezil Hcl,90522,29484.05,0.33,0.0,39.738752,-104.408349
34758,Aricept,0,0,N/A,Donepezil Hcl,6326,2215.08,0.35,0.0,28.178192,-81.48731
27617,Aricept,0,0,N/A,Donepezil Hcl,12951,3779.66,0.29,0.0,35.906016,-78.743197
08093,Aricept,0,0,N/A,Donepezil Hcl,4800,878.73,0.18,0.0,39.861413,-75.13284
29003,Aricept,0,0,N/A,Donepezil Hcl,6397,2874.38,0.45,0.0,33.272026,-81.03203
53533,Aricept,0,0,N/A,Donepezil Hcl,8735,3007.03,0.34,0.0,42.974296,-90.14404
36803,Aricept,0,0,N/A,Donepezil Hcl,11543,1809.58,0.16,0.0,32.522567,-85.431517
07036,Aricept,0,0,N/A,Donepezil Hcl,27208,11172.41,0.41,0.0,40.633953,-74.25339
33980,Aricept,0,0,N/A,Donepezil Hcl,9338,1855.15,0.2,0.0,26.983094,-82.05972
86336,Aricept,0,0,N/A,Donepezil Hcl,11064,3571.25,0.32,0.0,34.876638,-111.80666
83352,Aricept,0,0,N/A,Donepezil Hcl,3112,1247.34,0.4,0.0,43.036666,-114.40997
17960,Aricept,0,0,N/A,Donepezil Hcl,5567,1669.65,0.3,0.0,40.700548,-75.96098
74121,Aricept,0,0,N/A,Donepezil Hcl,20418,6026.17,0.3,0.0,36.139826,-96.029725
60563,Aricept,0,0,N/A,Donepezil Hcl,40587,16700.62,0.41,0.0,41.794885,-88.16188
46761,Aricept,0,0,N/A,Donepezil Hcl,12233,4099.1,0.34,0.0,41.634457,-85.35825
46151,Aricept,0,0,N/A,Donepezil Hcl,5094,998.69,0.2,0.0,39.442774,-86.41337
48146,Aricept,0,0,N/A,Donepezil Hcl,4560,1099.97,0.24,0.0,42.243488,-83.18097
19372,Aricept,0,0,N/A,Donepezil Hcl,15811,12309.36,0.78,0.0,39.997469,-75.75964
63664,Aricept,0,0,N/A,Donepezil Hcl,7980,3064.96,0.38,0.0,37.91496,-90.86797
35986,Aricept,0,0,N/A,Donepezil Hcl,13833,8091.32,0.58,0.0,34.500878,-85.83763
30092,Aricept,0,0,N/A,Donepezil Hcl,5111,1877.92,0.37,0.0,33.9692,-84.23261
04357,Aricept,0,0,N/A,Donepezil Hcl,1142,266.95,0.23,0.0,44.117232,-69.82947
47715,Aricept,0,0,N/A,Donepezil Hcl,28322,11611.04,0.41,0.0,37.975476,-87.47506
50138,Aricept,0,0,N/A,Donepezil Hcl,15150,4883.72,0.32,0.0,41.307595,-93.10226
35806,Aricept,0,0,N/A,Donepezil Hcl,6351,3168.95,0.5,0.0,34.748066,-86.68317
48187,Aricept,0,0,N/A,Donepezil Hcl,21545,8753.09,0.41,0.0,42.33087,-83.47575
55304,Aricept,0,0,N/A,Donepezil Hcl,4694,847.1,0.18,0.0,45.254715,-93.28652
34653,Aricept,0,0,N/A,Donepezil Hcl,50084,15490.79,0.31,0.0,28.248558,-82.69869
65737,Aricept,0,0,N/A,Donepezil Hcl,3480,613.39,0.18,0.0,36.693007,-93.37153
21636,Aricept,0,0,N/A,Donepezil Hcl,1656,363.65,0.22,0.0,39.026033,-75.7936
63382,Aricept,0,0,N/A,Donepezil Hcl,7876,3395.12,0.43,0.0,39.310099,-91.48862
55705,Aricept,0,0,N/A,Donepezil Hcl,4275,1674.05,0.39,0.0,47.45225,-92.24109
71251,Aricept,0,0,N/A,Donepezil Hcl,7750,2032.24,0.26,0.0,32.229884,-92.69763
74106,Aricept,0,0,N/A,Donepezil Hcl,3690,1362.94,0.37,0.0,36.184692,-95.98512
28753,Aricept,0,0,N/A,Donepezil Hcl,11624,3799.53,0.33,0.0,35.852912,-82.68447
04462,Aricept,0,0,N/A,Donepezil Hcl,3692,3331.03,0.9,0.0,45.646916,-68.74801
65556,Aricept,0,0,N/A,Donepezil Hcl,5009,1376.56,0.27,0.0,37.828549,-92.40512
20746,Aricept,0,0,N/A,Donepezil Hcl,3321,1322.77,0.4,0.0,38.839663,-76.91478
06029,Aricept,0,0,N/A,Donepezil Hcl,814,274.8,0.34,0.0,41.909147,-72.45026
93389,Aricept,0,0,N/A,Donepezil Hcl,35440,10260.9,0.29,0.0,35.294405,-118.905173
01073,Aricept,0,0,N/A,Donepezil Hcl,990,189.36,0.19,0.0,42.223885,-72.72777
39345,Aricept,0,0,N/A,Donepezil Hcl,870,121.62,0.14,0.0,32.317298,-89.14483
32225,Aricept,0,0,N/A,Donepezil Hcl,9531,2352.93,0.25,0.0,30.348585,-81.49965
37146,Aricept,0,0,N/A,Donepezil Hcl,6967,1906.73,0.27,0.0,36.393153,-87.0285
10472,Aricept,0,0,N/A,Donepezil Hcl,8040,2796.43,0.35,0.0,40.830409,-73.86845
84032,Aricept,0,0,N/A,Donepezil Hcl,4125,1020.42,0.25,0.0,40.511413,-111.33259
76708,Aricept,0,0,N/A,Donepezil Hcl,1530,438.95,0.29,0.0,31.584132,-97.18558
46411,Aricept,0,0,N/A,Donepezil Hcl,10256,7850.87,0.77,0.0,41.461543,-87.372779
56701,Aricept,0,0,N/A,Donepezil Hcl,16641,6024.58,0.36,0.0,48.118625,-96.1793
77522,Aricept,0,0,N/A,Donepezil Hcl,21444,4864.02,0.23,0.0,29.83399,-95.434241
61740,Aricept,0,0,N/A,Donepezil Hcl,5763,2374.41,0.41,0.0,40.882858,-88.85739
52404,Aricept,0,0,N/A,Donepezil Hcl,9355,3289.57,0.35,0.0,41.947335,-91.68819
49779,Aricept,0,0,N/A,Donepezil Hcl,1655,714.09,0.43,0.0,45.413252,-83.83626
14081,Aricept,0,0,N/A,Donepezil Hcl,2685,477.24,0.18,0.0,42.573552,-79.09002
47905,Aricept,0,0,N/A,Donepezil Hcl,27953,7270.2,0.26,0.0,40.41836,-86.81847
06471,Aricept,0,0,N/A,Donepezil Hcl,1618,1095.99,0.68,0.0,41.332197,-72.77214
37918,Aricept,0,0,N/A,Donepezil Hcl,11119,4235.93,0.38,0.0,36.046598,-83.92511
28043,Aricept,0,0,N/A,Donepezil Hcl,10720,5194.79,0.48,0.0,35.317602,-81.86722
33623,Aricept,0,0,N/A,Donepezil Hcl,4902,1158.79,0.24,0.0,27.871964,-82.438841
35501,Aricept,0,0,N/A,Donepezil Hcl,75629,26361.06,0.35,0.0,33.828412,-87.27632
32607,Aricept,0,0,N/A,Donepezil Hcl,21881,4061.4,0.19,0.0,29.646189,-82.39658
95138,Aricept,0,0,N/A,Donepezil Hcl,17320,5647.41,0.33,0.0,37.255915,-121.77536
38634,Aricept,0,0,N/A,Donepezil Hcl,1588,208.03,0.13,0.0,34.74504,-89.484963
12533,Aricept,0,0,N/A,Donepezil Hcl,6005,3306.72,0.55,0.0,41.573253,-73.79347
11580,Aricept,0,0,N/A,Donepezil Hcl,32493,7038.74,0.22,0.0,40.673,-73.70346
98230,Aricept,0,0,N/A,Donepezil Hcl,990,442.81,0.45,0.0,48.961443,-122.73714
49307,Aricept,0,0,N/A,Donepezil Hcl,4504,1233.42,0.27,0.0,43.697651,-85.47815
32922,Aricept,0,0,N/A,Donepezil Hcl,315,167.69,0.53,0.0,28.366284,-80.74196
49031,Aricept,0,0,N/A,Donepezil Hcl,6053,2813.04,0.46,0.0,41.907837,-85.98937
79830,Aricept,0,0,N/A,Donepezil Hcl,4290,2421.09,0.56,0.0,30.011559,-103.56444
11415,Aricept,0,0,N/A,Donepezil Hcl,10650,2733.34,0.26,0.0,40.706903,-73.82973
32173,Aricept,0,0,N/A,Donepezil Hcl,6504,2038.37,0.31,0.0,29.022728999999998,-81.172169
39114,Aricept,0,0,N/A,Donepezil Hcl,9968,2032.22,0.2,0.0,31.948527,-89.84256
77080,Aricept,0,0,N/A,Donepezil Hcl,1265,298.38,0.24,0.0,29.816866,-95.52309
83274,Aricept,0,0,N/A,Donepezil Hcl,1061,280.58,0.26,0.0,43.366017,-112.11712
13820,Aricept,0,0,N/A,Donepezil Hcl,10902,6389.82,0.59,0.0,42.469761,-75.05192
70127,Aricept,0,0,N/A,Donepezil Hcl,1050,214.68,0.2,0.0,30.033475,-89.97736
85547,Aricept,0,0,N/A,Donepezil Hcl,5959,2116.11,0.36,0.0,34.257457,-111.28775
33950,Aricept,0,0,N/A,Donepezil Hcl,47548,20546.22,0.43,0.0,26.914393,-82.04106
98327,Aricept,0,0,N/A,Donepezil Hcl,5379,2380.04,0.44,0.0,47.088719,-122.64326
11357,Aricept,0,0,N/A,Donepezil Hcl,19245,6779.14,0.35,0.0,40.784453,-73.80922
91732,Aricept,0,0,N/A,Donepezil Hcl,20200,5753.07,0.28,0.0,34.070659,-118.01383
95991,Aricept,0,0,N/A,Donepezil Hcl,13030,5962.31,0.46,0.0,39.114138,-121.6196
38116,Aricept,0,0,N/A,Donepezil Hcl,2340,419.36,0.18,0.0,35.03319,-90.01128
26155,Aricept,0,0,N/A,Donepezil Hcl,12686,3171.72,0.25,0.0,39.646099,-80.83465
60102,Aricept,0,0,N/A,Donepezil Hcl,13206,7372.97,0.56,0.0,42.17315,-88.31849
19390,Aricept,0,0,N/A,Donepezil Hcl,15822,6211.59,0.39,0.0,39.820841,-75.84233
80246,Aricept,0,0,N/A,Donepezil Hcl,12708,5312.61,0.42,0.0,39.705318,-104.93113
01730,Aricept,0,0,N/A,Donepezil Hcl,5766,2000.67,0.35,0.0,42.496679,-71.27504
62249,Aricept,0,0,N/A,Donepezil Hcl,20326,6581.08,0.32,0.0,38.752017,-89.67478
08807,Aricept,0,0,N/A,Donepezil Hcl,28078,9469.78,0.34,0.0,40.588097,-74.62253
98227,Aricept,0,0,N/A,Donepezil Hcl,10388,3163.86,0.3,0.0,48.814753,-121.988548
78570,Aricept,0,0,N/A,Donepezil Hcl,930,153.91,0.17,0.0,26.169728,-97.91232
92336,Aricept,0,0,N/A,Donepezil Hcl,17366,5489.25,0.32,0.0,34.125147,-117.45818
06770,Aricept,0,0,N/A,Donepezil Hcl,7757,3111.87,0.4,0.0,41.493763,-73.05173
37681,Aricept,0,0,N/A,Donepezil Hcl,1260,211.66,0.17,0.0,36.246547,-82.62095
87504,Aricept,0,0,N/A,Donepezil Hcl,750,105.7,0.14,0.0,35.893597,-106.007499
16434,Aricept,0,0,N/A,Donepezil Hcl,3930,1281.53,0.33,0.0,41.803172,-79.68296
20013,Aricept,0,0,N/A,Donepezil Hcl,5502,4391.53,0.8,0.0,38.893311,-77.014647
10025,Aricept,0,0,N/A,Donepezil Hcl,52370,13288.64,0.25,0.0,40.798502,-73.96811
96744,Aricept,0,0,N/A,Donepezil Hcl,13530,2824.34,0.21,0.0,21.501854,-157.87926
98501,Aricept,0,0,N/A,Donepezil Hcl,4368,1229.69,0.28,0.0,47.014718,-122.8819
33442,Aricept,0,0,N/A,Donepezil Hcl,62713,17128.2,0.27,0.0,26.309757,-80.14548
51334,Aricept,0,0,N/A,Donepezil Hcl,5405,1926.06,0.36,0.0,43.401328,-94.81524
92369,Aricept,0,0,N/A,Donepezil Hcl,719,112.92,0.16,0.0,34.839964,-115.967051
01776,Aricept,0,0,N/A,Donepezil Hcl,630,483.33,0.77,0.0,42.38532,-71.42989
11518,Aricept,0,0,N/A,Donepezil Hcl,2310,424.1,0.18,0.0,40.639575,-73.66703
30126,Aricept,0,0,N/A,Donepezil Hcl,11679,3884.93,0.33,0.0,33.817738,-84.56087
90605,Aricept,0,0,N/A,Donepezil Hcl,18206,4364.6,0.24,0.0,33.945413,-118.03362
70443,Aricept,0,0,N/A,Donepezil Hcl,17076,2880.07,0.17,0.0,30.628735,-90.51744
25209,Aricept,0,0,N/A,Donepezil Hcl,2015,486.54,0.24,0.0,37.978232,-81.53288
55345,Aricept,0,0,N/A,Donepezil Hcl,3035,672.85,0.22,0.0,44.915413,-93.48443
96913,Aricept,0,0,N/A,Donepezil Hcl,6960,7841.38,1.13,0.0,N/A,N/A
11226,Aricept,0,0,N/A,Donepezil Hcl,22047,3655.49,0.17,0.0,40.645256,-73.95553
02067,Aricept,0,0,N/A,Donepezil Hcl,8496,2508.5,0.3,0.0,42.113749,-71.17923
92587,Aricept,0,0,N/A,Donepezil Hcl,1828,1244.27,0.68,0.0,33.692876,-117.25038
33283,Aricept,0,0,N/A,Donepezil Hcl,90339,15611.32,0.17,0.0,25.558428,-80.458168
14740,Aricept,0,0,N/A,Donepezil Hcl,2138,2139.77,1.0,0.0,42.230692,-79.17185
72632,Aricept,0,0,N/A,Donepezil Hcl,1440,770.25,0.53,0.0,36.392122,-93.7476
92138,Aricept,0,0,N/A,Donepezil Hcl,5755,4019.03,0.7,0.0,33.016928,-116.846046
79996,Aricept,0,0,N/A,Donepezil Hcl,8031,2699.21,0.34,0.0,31.694842,-106.299987
20892,Aricept,0,0,N/A,Donepezil Hcl,3816,4239.4,1.11,0.0,39.002375,-77.10341
19803,Aricept,0,0,N/A,Donepezil Hcl,8704,1945.96,0.22,0.0,39.793962,-75.53401
37620,Aricept,0,0,N/A,Donepezil Hcl,31567,14967.37,0.47,0.0,36.561341,-82.16869
71302,Aricept,0,0,N/A,Donepezil Hcl,1620,347.61,0.21,0.0,31.261716,-92.42469
97013,Aricept,0,0,N/A,Donepezil Hcl,2143,891.02,0.42,0.0,45.247004,-122.68208
21811,Aricept,0,0,N/A,Donepezil Hcl,52279,23955.4,0.46,0.0,38.343166,-75.19082
76711,Aricept,0,0,N/A,Donepezil Hcl,266,148.01,0.56,0.0,31.520296,-97.15099
39760,Aricept,0,0,N/A,Donepezil Hcl,2623,753.03,0.29,0.0,33.459924,-88.832163
75165,Aricept,0,0,N/A,Donepezil Hcl,44198,10022.65,0.23,0.0,32.397024,-96.83283
46975,Aricept,0,0,N/A,Donepezil Hcl,8794,1727.05,0.2,0.0,41.073678,-86.23521
28658,Aricept,0,0,N/A,Donepezil Hcl,13438,16725.9,1.24,0.0,35.653437,-81.23443
29626,Aricept,0,0,N/A,Donepezil Hcl,2580,548.7,0.21,0.0,34.464572,-82.74032
63368,Aricept,0,0,N/A,Donepezil Hcl,57540,17252.55,0.3,0.0,N/A,N/A
34114,Aricept,0,0,N/A,Donepezil Hcl,3355,568.43,0.17,0.0,26.020283,-81.63094
72704,Aricept,0,0,N/A,Donepezil Hcl,1394,235.13,0.17,0.0,36.096998,-94.2486
40324,Aricept,0,0,N/A,Donepezil Hcl,33901,7683.83,0.23,0.0,38.221179,-84.55465
23451,Aricept,0,0,N/A,Donepezil Hcl,5497,2438.26,0.44,0.0,36.864788,-76.00098
50022,Aricept,0,0,N/A,Donepezil Hcl,13597,5156.89,0.38,0.0,41.410484,-95.00852
32003,Aricept,0,0,N/A,Donepezil Hcl,5370,1362.21,0.25,0.0,N/A,N/A
84062,Aricept,0,0,N/A,Donepezil Hcl,5602,2284.66,0.41,0.0,40.38584,-111.73333
96830,Aricept,0,0,N/A,Donepezil Hcl,930,104.58,0.11,0.0,24.859832,-168.021815
37321,Aricept,0,0,N/A,Donepezil Hcl,15220,3967.51,0.26,0.0,35.495894,-85.01032
24563,Aricept,0,0,N/A,Donepezil Hcl,5692,1239.6,0.22,0.0,37.071568,-79.2923
07045,Aricept,0,0,N/A,Donepezil Hcl,13257,5372.73,0.41,0.0,40.906152,-74.36742
29412,Aricept,0,0,N/A,Donepezil Hcl,5791,3286.56,0.57,0.0,32.73727,-79.95409
10573,Aricept,0,0,N/A,Donepezil Hcl,32893,9107.63,0.28,0.0,41.010376,-73.67326
55309,Aricept,0,0,N/A,Donepezil Hcl,1804,600.85,0.33,0.0,45.358004,-93.74294
32713,Aricept,0,0,N/A,Donepezil Hcl,37189,9081.26,0.24,0.0,28.888595,-81.31212
31029,Aricept,0,0,N/A,Donepezil Hcl,23239,16728.37,0.72,0.0,33.0409,-83.92941
00715,Aricept,0,0,N/A,Donepezil Hcl,21748,3742.07,0.17,0.0,18.003492,-66.55868
32129,Aricept,0,0,N/A,Donepezil Hcl,3085,975.67,0.32,0.0,29.022728999999998,-81.172169
63645,Aricept,0,0,N/A,Donepezil Hcl,22775,10100.08,0.44,0.0,37.54834,-90.30599
33704,Aricept,0,0,N/A,Donepezil Hcl,12230,2005.35,0.16,0.0,27.796454,-82.63751
55344,Aricept,0,0,N/A,Donepezil Hcl,1767,906.24,0.51,0.0,44.867013,-93.42557
91711,Aricept,0,0,N/A,Donepezil Hcl,46943,16499.92,0.35,0.0,34.110009,-117.71973
44138,Aricept,0,0,N/A,Donepezil Hcl,5208,2816.49,0.54,0.0,41.373949,-81.91507
00676,Aricept,0,0,N/A,Donepezil Hcl,125441,31710.76,0.25,0.0,18.37956,-67.08424
44708,Aricept,0,0,N/A,Donepezil Hcl,67322,37595.67,0.56,0.0,40.810931,-81.42142
38355,Aricept,0,0,N/A,Donepezil Hcl,2949,633.24,0.21,0.0,35.795399,-88.77185
93723,Aricept,0,0,N/A,Donepezil Hcl,3015,496.59,0.16,0.0,N/A,N/A
