zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
02907,Lipitor,0,0,N/A,Atorvastatin Calcium,30527.0,5395.0,0.18,0.0,41.79855,-71.42449
04627,Lipitor,0,0,N/A,Atorvastatin Calcium,5463.0,1607.56,0.29,0.0,44.221142,-68.66894
89138,Lipitor,0,0,N/A,Atorvastatin Calcium,11880.0,2012.75,0.17,0.0,35.927901,-114.972061
72802,Lipitor,0,0,N/A,Atorvastatin Calcium,15274.0,2322.41,0.15,0.0,35.308848,-93.10909
05601,Lipitor,0,0,N/A,Atorvastatin Calcium,1104.0,198.05,0.18,0.0,44.19906,-72.559638
35117,Lipitor,0,0,N/A,Atorvastatin Calcium,7710.0,1328.16,0.17,0.0,33.665823,-86.87111
62232,Lipitor,0,0,N/A,Atorvastatin Calcium,30068.0,12307.06,0.41,0.0,38.636749,-90.01763
37381,Lipitor,0,0,N/A,Atorvastatin Calcium,33348.0,6726.73,0.2,0.0,35.68801,-84.82777
34470,Lipitor,0,0,N/A,Atorvastatin Calcium,94054.0,16803.66,0.18,0.0,29.198704,-82.10556
60522,Lipitor,0,0,N/A,Atorvastatin Calcium,96305.0,40940.69,0.43,0.0,41.839679,-88.088716
60481,Lipitor,0,0,N/A,Atorvastatin Calcium,105444.0,22184.03,0.21,0.0,41.298186,-88.1464
80831,Lipitor,0,0,N/A,Atorvastatin Calcium,35962.0,21493.31,0.6,0.0,38.96634,-104.54313
99687,Lipitor,0,0,N/A,Atorvastatin Calcium,69153.0,14822.9,0.21,0.0,61.391728,-149.99002
35816,Lipitor,0,0,N/A,Atorvastatin Calcium,85385.0,21442.23,0.25,0.0,34.73969,-86.62464
37828,Lipitor,0,0,N/A,Atorvastatin Calcium,930.0,255.68,0.27,0.0,36.190257,-84.07017
41076,Lipitor,0,0,N/A,Atorvastatin Calcium,2252.0,1451.07,0.64,0.0,39.019185,-84.44204
00650,Lipitor,0,0,N/A,Atorvastatin Calcium,68805.0,11499.8,0.17,0.0,18.363331,-66.56773
94510,Lipitor,0,0,N/A,Atorvastatin Calcium,64354.0,17038.94,0.26,0.0,38.071769,-122.15517
60012,Lipitor,0,0,N/A,Atorvastatin Calcium,260430.0,47793.05,0.18,0.0,42.265643,-88.31664
12845,Lipitor,0,0,N/A,Atorvastatin Calcium,5730.0,1031.53,0.18,0.0,43.41928,-73.70766
37419,Lipitor,0,0,N/A,Atorvastatin Calcium,5225.0,850.06,0.16,0.0,35.031674,-85.37276
96002,Lipitor,0,0,N/A,Atorvastatin Calcium,90623.0,18604.03,0.21,0.0,40.539302,-122.33279
26425,Lipitor,0,0,N/A,Atorvastatin Calcium,2743.0,560.42,0.2,0.0,39.320034,-79.68442
83709,Lipitor,0,0,N/A,Atorvastatin Calcium,88099.0,15734.06,0.18,0.0,43.572671,-116.29527
24733,Lipitor,0,0,N/A,Atorvastatin Calcium,5760.0,753.9,0.13,0.0,37.431153,-81.22628
60410,Lipitor,0,0,N/A,Atorvastatin Calcium,24640.0,5556.06,0.23,0.0,41.439518,-88.20898
11717,Lipitor,0,0,N/A,Atorvastatin Calcium,202403.0,36453.11,0.18,0.0,40.783954,-73.24517
16347,Lipitor,0,0,N/A,Atorvastatin Calcium,32884.0,8732.09,0.27,0.0,41.676904,-79.03116
62557,Lipitor,0,0,N/A,Atorvastatin Calcium,129704.0,29404.23,0.23,0.0,39.3928,-89.08194
06034,Lipitor,0,0,N/A,Atorvastatin Calcium,3654.0,750.74,0.21,0.0,41.791776,-72.718832
01082,Lipitor,0,0,N/A,Atorvastatin Calcium,65046.0,15705.98,0.24,0.0,42.270611,-72.26067
00823,Lipitor,0,0,N/A,Atorvastatin Calcium,1860.0,703.52,0.38,0.0,17.734211,-64.734694
75757,Lipitor,990.0,13316.72,13.45,Atorvastatin Calcium,61210.0,11277.52,0.18,0.015916,32.136787,-95.3671
28110,Lipitor,0,0,N/A,Atorvastatin Calcium,19304.0,5252.23,0.27,0.0,35.031947,-80.56002
80303,Lipitor,0,0,N/A,Atorvastatin Calcium,76081.0,16772.96,0.22,0.0,39.989135,-105.22883
04046,Lipitor,0,0,N/A,Atorvastatin Calcium,1590.0,398.17,0.25,0.0,43.399494,-70.4769
35580,Lipitor,0,0,N/A,Atorvastatin Calcium,15715.0,2564.53,0.16,0.0,33.701484,-87.27103
28398,Lipitor,0,0,N/A,Atorvastatin Calcium,50005.0,8344.04,0.17,0.0,34.993016,-78.08407
17319,Lipitor,0,0,N/A,Atorvastatin Calcium,4155.0,1070.89,0.26,0.0,40.157382,-76.7872
87008,Lipitor,0,0,N/A,Atorvastatin Calcium,140751.0,33700.98,0.24,0.0,35.136495,-106.37296
78644,Lipitor,0,0,N/A,Atorvastatin Calcium,221970.0,63356.12,0.29,0.0,29.872165,-97.68093
43316,Lipitor,0,0,N/A,Atorvastatin Calcium,2310.0,424.17,0.18,0.0,40.954293,-83.38068
37209,Lipitor,0,0,N/A,Atorvastatin Calcium,50046.0,11478.31,0.23,0.0,36.151324,-86.8559
56082,Lipitor,0,0,N/A,Atorvastatin Calcium,100818.0,20197.29,0.2,0.0,44.337276,-93.99282
77346,Lipitor,0,0,N/A,Atorvastatin Calcium,98184.0,16890.39,0.17,0.0,30.001902,-95.16962
74103,Lipitor,0,0,N/A,Atorvastatin Calcium,600.0,174.08,0.29,0.0,36.156892,-95.99508
52052,Lipitor,0,0,N/A,Atorvastatin Calcium,69520.0,15821.37,0.23,0.0,42.765031,-91.11376
75831,Lipitor,0,0,N/A,Atorvastatin Calcium,4797.0,881.6,0.18,0.0,31.453732,-96.03725
72206,Lipitor,0,0,N/A,Atorvastatin Calcium,6300.0,1156.51,0.18,0.0,34.690671,-92.26865
61254,Lipitor,0,0,N/A,Atorvastatin Calcium,153523.0,29710.08,0.19,0.0,41.464473,-90.15854
89406,Lipitor,0,0,N/A,Atorvastatin Calcium,122887.0,26602.48,0.22,0.0,39.461072,-118.69306
36530,Lipitor,0,0,N/A,Atorvastatin Calcium,110462.0,17404.24,0.16,0.0,30.377657,-87.56159
33540,Lipitor,0,0,N/A,Atorvastatin Calcium,168434.0,29003.83,0.17,0.0,28.235313,-82.16868
32459,Lipitor,0,0,N/A,Atorvastatin Calcium,17143.0,2712.12,0.16,0.0,30.361248,-86.18759
54017,Lipitor,0,0,N/A,Atorvastatin Calcium,100657.0,22780.12,0.23,0.0,45.122052,-92.53691
85262,Lipitor,0,0,N/A,Atorvastatin Calcium,12151.0,2259.81,0.19,0.0,33.798581,-111.8708
35967,Lipitor,0,0,N/A,Atorvastatin Calcium,38543.0,8407.3,0.22,0.0,34.429472,-85.71078
45067,Lipitor,0,0,N/A,Atorvastatin Calcium,46556.0,10079.21,0.22,0.0,39.482307,-84.46429
15210,Lipitor,0,0,N/A,Atorvastatin Calcium,141207.0,49866.01,0.35,0.0,40.409219,-79.98948
38358,Lipitor,0,0,N/A,Atorvastatin Calcium,79932.0,17586.48,0.22,0.0,35.916722,-88.76628
03598,Lipitor,0,0,N/A,Atorvastatin Calcium,75380.0,17968.13,0.24,0.0,44.378771,-71.62248
23123,Lipitor,0,0,N/A,Atorvastatin Calcium,253324.0,53794.48,0.21,0.0,37.663039,-78.2868
62839,Lipitor,0,0,N/A,Atorvastatin Calcium,43734.0,12140.64,0.28,0.0,38.667752,-88.48855
76123,Lipitor,0,0,N/A,Atorvastatin Calcium,7230.0,1173.95,0.16,0.0,32.623807,-97.37548
77868,Lipitor,0,0,N/A,Atorvastatin Calcium,62973.0,16481.11,0.26,0.0,30.374501,-96.07999
17963,Lipitor,0,0,N/A,Atorvastatin Calcium,121233.0,24704.63,0.2,0.0,40.558488,-76.38129
83209,Lipitor,0,0,N/A,Atorvastatin Calcium,5220.0,1188.51,0.23,0.0,42.639474,-112.313836
51537,Lipitor,0,0,N/A,Atorvastatin Calcium,180371.0,32317.89,0.18,0.0,41.638566,-95.29692
75662,Lipitor,0,0,N/A,Atorvastatin Calcium,87229.0,15129.91,0.17,0.0,32.387151,-94.87439
38303,Lipitor,0,0,N/A,Atorvastatin Calcium,56287.0,11184.04,0.2,0.0,35.612405,-88.841225
17340,Lipitor,0,0,N/A,Atorvastatin Calcium,47181.0,9918.28,0.21,0.0,39.748187,-77.10806
61568,Lipitor,0,0,N/A,Atorvastatin Calcium,59262.0,11525.95,0.19,0.0,40.513656,-89.47408
15209,Lipitor,0,0,N/A,Atorvastatin Calcium,69714.0,18611.99,0.27,0.0,40.492618,-79.97458
32214,Lipitor,0,0,N/A,Atorvastatin Calcium,60449.0,11952.19,0.2,0.0,30.34494,-81.683107
97051,Lipitor,0,0,N/A,Atorvastatin Calcium,57834.0,12445.61,0.22,0.0,45.862489,-122.84824
29944,Lipitor,0,0,N/A,Atorvastatin Calcium,115561.0,31550.62,0.27,0.0,32.822292,-81.05236
10471,Lipitor,0,0,N/A,Atorvastatin Calcium,195495.0,41659.31,0.21,0.0,40.900819,-73.90347
77230,Lipitor,0,0,N/A,Atorvastatin Calcium,24174.0,4691.88,0.19,0.0,29.83399,-95.434241
22463,Lipitor,0,0,N/A,Atorvastatin Calcium,31154.0,6868.98,0.22,0.0,38.468432,-77.461213
04930,Lipitor,0,0,N/A,Atorvastatin Calcium,94780.0,25145.61,0.27,0.0,45.023476,-69.29725
28760,Lipitor,0,0,N/A,Atorvastatin Calcium,3165.0,1767.11,0.56,0.0,35.381677,-82.481257
28303,Lipitor,0,0,N/A,Atorvastatin Calcium,115376.0,20840.37,0.18,0.0,35.084163,-78.953
91381,Lipitor,0,0,N/A,Atorvastatin Calcium,59879.0,11228.67,0.19,0.0,34.384663,-118.58704
15223,Lipitor,0,0,N/A,Atorvastatin Calcium,174202.0,50646.3,0.29,0.0,40.503768,-79.95164
05060,Lipitor,0,0,N/A,Atorvastatin Calcium,181765.0,39174.31,0.22,0.0,43.954353,-72.66916
43734,Lipitor,0,0,N/A,Atorvastatin Calcium,21009.0,4320.19,0.21,0.0,39.876997,-81.90909
43830,Lipitor,0,0,N/A,Atorvastatin Calcium,12915.0,2504.06,0.19,0.0,40.063886,-82.15977
30125,Lipitor,0,0,N/A,Atorvastatin Calcium,67293.0,12245.29,0.18,0.0,34.010162,-85.25762
34480,Lipitor,0,0,N/A,Atorvastatin Calcium,44470.0,8143.13,0.18,0.0,29.12295,-82.0816
48661,Lipitor,0,0,N/A,Atorvastatin Calcium,384972.0,110697.69,0.29,0.0,44.288158,-84.21162
30032,Lipitor,0,0,N/A,Atorvastatin Calcium,137927.0,22655.82,0.16,0.0,33.740055,-84.26791
92504,Lipitor,0,0,N/A,Atorvastatin Calcium,148419.0,28760.16,0.19,0.0,33.926315,-117.40937
37371,Lipitor,0,0,N/A,Atorvastatin Calcium,26359.0,6317.03,0.24,0.0,35.441376,-84.641623
15012,Lipitor,0,0,N/A,Atorvastatin Calcium,411483.0,96191.43,0.23,0.0,40.140248,-79.84251
93386,Lipitor,0,0,N/A,Atorvastatin Calcium,115285.0,20446.8,0.18,0.0,35.294405,-118.905173
75862,Lipitor,0,0,N/A,Atorvastatin Calcium,17899.0,2559.49,0.14,0.0,30.94481,-95.33298
73162,Lipitor,0,0,N/A,Atorvastatin Calcium,142058.0,33224.76,0.23,0.0,35.579254,-97.63765
48838,Lipitor,0,0,N/A,Atorvastatin Calcium,110893.0,31770.4,0.29,0.0,43.1791,-85.26533
75211,Lipitor,0,0,N/A,Atorvastatin Calcium,173661.0,21921.56,0.13,0.0,32.736931,-96.88253
91603,Lipitor,0,0,N/A,Atorvastatin Calcium,60206.0,10168.41,0.17,0.0,33.786594,-118.298662
30215,Lipitor,0,0,N/A,Atorvastatin Calcium,99357.0,19538.59,0.2,0.0,33.40147,-84.46271
47340,Lipitor,0,0,N/A,Atorvastatin Calcium,9632.0,3044.98,0.32,0.0,40.184743,-85.13
94019,Lipitor,0,0,N/A,Atorvastatin Calcium,56240.0,12172.97,0.22,0.0,37.47584,-122.44323
34778,Lipitor,0,0,N/A,Atorvastatin Calcium,19897.0,7446.31,0.37,0.0,28.566338000000002,-81.260818
85285,Lipitor,0,0,N/A,Atorvastatin Calcium,21326.0,5080.21,0.24,0.0,33.276539,-112.18717
04332,Lipitor,0,0,N/A,Atorvastatin Calcium,6270.0,2344.74,0.37,0.0,44.414056,-69.751913
83672,Lipitor,0,0,N/A,Atorvastatin Calcium,104082.0,20267.5,0.19,0.0,44.310781,-116.93326
19134,Lipitor,0,0,N/A,Atorvastatin Calcium,142818.0,26748.49,0.19,0.0,39.991712,-75.11116
79546,Lipitor,0,0,N/A,Atorvastatin Calcium,20285.0,3612.27,0.18,0.0,32.87144,-100.46635
70002,Lipitor,0,0,N/A,Atorvastatin Calcium,154468.0,23637.46,0.15,0.0,30.011517,-90.16245
78336,Lipitor,0,0,N/A,Atorvastatin Calcium,96776.0,15249.69,0.16,0.0,27.915764,-97.15436
74354,Lipitor,0,0,N/A,Atorvastatin Calcium,52533.0,12547.03,0.24,0.0,36.880746,-94.87142
46320,Lipitor,0,0,N/A,Atorvastatin Calcium,43779.0,7217.89,0.16,0.0,41.610035,-87.50574
18444,Lipitor,0,0,N/A,Atorvastatin Calcium,83106.0,24523.22,0.3,0.0,41.344794,-75.52671
78734,Lipitor,0,0,N/A,Atorvastatin Calcium,96813.0,17636.91,0.18,0.0,30.378675,-97.95028
56540,Lipitor,0,0,N/A,Atorvastatin Calcium,2950.0,496.02,0.17,0.0,47.557644,-96.26954
55807,Lipitor,0,0,N/A,Atorvastatin Calcium,214769.0,54417.08,0.25,0.0,46.738841,-92.16969
90401,Lipitor,0,0,N/A,Atorvastatin Calcium,208151.0,52167.19,0.25,0.0,34.01491,-118.4922
62681,Lipitor,0,0,N/A,Atorvastatin Calcium,41887.0,9006.78,0.22,0.0,40.134957,-90.55222
54140,Lipitor,0,0,N/A,Atorvastatin Calcium,45270.0,10744.75,0.24,0.0,44.286637,-88.31001
68123,Lipitor,0,0,N/A,Atorvastatin Calcium,54379.0,14901.04,0.27,0.0,41.117337,-95.95126
91750,Lipitor,0,0,N/A,Atorvastatin Calcium,356178.0,76726.13,0.22,0.0,34.117047,-117.77097
50616,Lipitor,5520.0,72983.83,13.22,Atorvastatin Calcium,138577.0,23438.04,0.17,0.038308,43.072978,-92.66719
02852,Lipitor,0,0,N/A,Atorvastatin Calcium,75430.0,14066.97,0.19,0.0,41.589701,-71.454
11002,Lipitor,0,0,N/A,Atorvastatin Calcium,2730.0,527.74,0.19,0.0,40.754757,-73.601772
02764,Lipitor,0,0,N/A,Atorvastatin Calcium,84767.0,16932.13,0.2,0.0,41.851557,-71.15125
07308,Lipitor,0,0,N/A,Atorvastatin Calcium,20163.0,3676.1,0.18,0.0,40.73276,-74.075485
39773,Lipitor,0,0,N/A,Atorvastatin Calcium,105842.0,19237.09,0.18,0.0,33.619058,-88.64686
32306,Lipitor,0,0,N/A,Atorvastatin Calcium,51387.0,7980.75,0.16,0.0,30.442499,-84.29855
11969,Lipitor,0,0,N/A,Atorvastatin Calcium,85749.0,17058.68,0.2,0.0,40.922326,-72.637078
33929,Lipitor,0,0,N/A,Atorvastatin Calcium,8850.0,1830.74,0.21,0.0,N/A,N/A
15728,Lipitor,0,0,N/A,Atorvastatin Calcium,45491.0,13293.8,0.29,0.0,40.674994,-78.98999
82401,Lipitor,0,0,N/A,Atorvastatin Calcium,67658.0,13008.2,0.19,0.0,43.993124,-107.97365
07650,Lipitor,0,0,N/A,Atorvastatin Calcium,184151.0,26289.13,0.14,0.0,40.845742,-73.99479
68420,Lipitor,0,0,N/A,Atorvastatin Calcium,48500.0,10104.06,0.21,0.0,40.106605,-96.15968
48030,Lipitor,0,0,N/A,Atorvastatin Calcium,193327.0,33873.28,0.18,0.0,42.459022,-83.09819
77515,Lipitor,0,0,N/A,Atorvastatin Calcium,274400.0,54235.43,0.2,0.0,29.16866,-95.44541
42220,Lipitor,0,0,N/A,Atorvastatin Calcium,29144.0,4662.36,0.16,0.0,36.887716,-87.18526
28806,Lipitor,0,0,N/A,Atorvastatin Calcium,166613.0,31139.11,0.19,0.0,35.575877,-82.6062
35111,Lipitor,0,0,N/A,Atorvastatin Calcium,49029.0,9439.06,0.19,0.0,33.279946,-87.10148
19036,Lipitor,0,0,N/A,Atorvastatin Calcium,31310.0,5506.41,0.18,0.0,39.902045,-75.29371
75215,Lipitor,0,0,N/A,Atorvastatin Calcium,30874.0,5737.58,0.19,0.0,32.76103,-96.77035
34451,Lipitor,0,0,N/A,Atorvastatin Calcium,11178.0,2200.22,0.2,0.0,28.803207,-82.32167
76249,Lipitor,0,0,N/A,Atorvastatin Calcium,5640.0,1001.69,0.18,0.0,33.270036,-97.24859
11020,Lipitor,0,0,N/A,Atorvastatin Calcium,67931.0,10832.57,0.16,0.0,40.771082,-73.71819
44875,Lipitor,0,0,N/A,Atorvastatin Calcium,51686.0,11919.68,0.23,0.0,40.888988,-82.65598
77277,Lipitor,0,0,N/A,Atorvastatin Calcium,25187.0,5235.0,0.21,0.0,29.83399,-95.434241
62207,Lipitor,0,0,N/A,Atorvastatin Calcium,62207.0,10484.65,0.17,0.0,38.59035,-90.13276
44857,Lipitor,0,0,N/A,Atorvastatin Calcium,322166.0,75682.35,0.23,0.0,41.236357,-82.60185
38635,Lipitor,0,0,N/A,Atorvastatin Calcium,60778.0,11012.58,0.18,0.0,34.762615,-89.46092
64193,Lipitor,0,0,N/A,Atorvastatin Calcium,5158.0,1335.32,0.26,0.0,39.035038,-94.356728
67501,Lipitor,0,0,N/A,Atorvastatin Calcium,100466.0,18561.06,0.18,0.0,38.034292,-97.92382
39552,Lipitor,0,0,N/A,Atorvastatin Calcium,35280.0,6236.58,0.18,0.0,30.441072,-88.634482
74465,Lipitor,0,0,N/A,Atorvastatin Calcium,124640.0,27703.32,0.22,0.0,35.900074,-95.040008
33149,Lipitor,0,0,N/A,Atorvastatin Calcium,12255.0,2352.71,0.19,0.0,25.700966,-80.16195
78040,Lipitor,0,0,N/A,Atorvastatin Calcium,282947.0,42686.2,0.15,0.0,27.514845,-99.49991
90041,Lipitor,0,0,N/A,Atorvastatin Calcium,95877.0,24778.18,0.26,0.0,34.137557,-118.20765
78654,Lipitor,0,0,N/A,Atorvastatin Calcium,113382.0,21055.59,0.19,0.0,30.566681,-98.30756
92589,Lipitor,0,0,N/A,Atorvastatin Calcium,130387.0,31820.81,0.24,0.0,33.752886,-116.055617
02631,Lipitor,0,0,N/A,Atorvastatin Calcium,92175.0,18665.88,0.2,0.0,41.746647,-70.07773
07092,Lipitor,0,0,N/A,Atorvastatin Calcium,15748.0,5192.12,0.33,0.0,40.680301,-74.35601
33060,Lipitor,0,0,N/A,Atorvastatin Calcium,110304.0,17616.98,0.16,0.0,26.232009,-80.12211
30038,Lipitor,0,0,N/A,Atorvastatin Calcium,56541.0,8050.31,0.14,0.0,33.676358,-84.15381
71221,Lipitor,0,0,N/A,Atorvastatin Calcium,69161.0,11758.88,0.17,0.0,32.823863,-91.843528
60706,Lipitor,0,0,N/A,Atorvastatin Calcium,43648.0,8634.2,0.2,0.0,41.96418,-87.81686
70032,Lipitor,0,0,N/A,Atorvastatin Calcium,145297.0,19419.23,0.13,0.0,29.958802,-89.99902
39422,Lipitor,0,0,N/A,Atorvastatin Calcium,47871.0,10431.68,0.22,0.0,31.969813,-89.27645
33062,Lipitor,0,0,N/A,Atorvastatin Calcium,272185.0,48870.61,0.18,0.0,26.236792,-80.09594
48168,Lipitor,0,0,N/A,Atorvastatin Calcium,80548.0,17688.43,0.22,0.0,41.885451,-83.418524
15906,Lipitor,0,0,N/A,Atorvastatin Calcium,47310.0,13504.89,0.29,0.0,40.348973,-78.94132
19040,Lipitor,0,0,N/A,Atorvastatin Calcium,113324.0,27061.11,0.24,0.0,40.178076,-75.1067
80122,Lipitor,0,0,N/A,Atorvastatin Calcium,222037.0,36353.69,0.16,0.0,39.582604,-104.95834
01035,Lipitor,0,0,N/A,Atorvastatin Calcium,66471.0,14822.37,0.22,0.0,42.35549,-72.5733
97630,Lipitor,0,0,N/A,Atorvastatin Calcium,41400.0,8767.14,0.21,0.0,42.199446,-120.42459
70633,Lipitor,0,0,N/A,Atorvastatin Calcium,66824.0,13307.39,0.2,0.0,30.44431,-93.41221
11427,Lipitor,0,0,N/A,Atorvastatin Calcium,137659.0,27011.54,0.2,0.0,40.728235,-73.74782
06069,Lipitor,0,0,N/A,Atorvastatin Calcium,127356.0,27099.68,0.21,0.0,41.866222,-73.46331
37077,Lipitor,0,0,N/A,Atorvastatin Calcium,22169.0,5571.14,0.25,0.0,36.304701,-86.621095
31820,Lipitor,0,0,N/A,Atorvastatin Calcium,55676.0,8823.59,0.16,0.0,32.566197,-84.84122
06420,Lipitor,0,0,N/A,Atorvastatin Calcium,10923.0,2182.43,0.2,0.0,41.485469,-72.25445
39194,Lipitor,0,0,N/A,Atorvastatin Calcium,39116.0,7460.23,0.19,0.0,32.855811,-90.4497
42276,Lipitor,0,0,N/A,Atorvastatin Calcium,97099.0,17857.64,0.18,0.0,36.860612,-86.88171
92846,Lipitor,0,0,N/A,Atorvastatin Calcium,6301.0,1888.48,0.3,0.0,33.640302,-117.769442
41537,Lipitor,0,0,N/A,Atorvastatin Calcium,26840.0,4221.87,0.16,0.0,37.192483,-82.6235
78373,Lipitor,0,0,N/A,Atorvastatin Calcium,24840.0,4339.75,0.17,0.0,27.818477,-97.07998
64128,Lipitor,0,0,N/A,Atorvastatin Calcium,72317.0,11510.72,0.16,0.0,39.066754,-94.5365
60585,Lipitor,0,0,N/A,Atorvastatin Calcium,70588.0,21405.18,0.3,0.0,N/A,N/A
60419,Lipitor,0,0,N/A,Atorvastatin Calcium,2694.0,558.11,0.21,0.0,41.626839,-87.59865
14779,Lipitor,0,0,N/A,Atorvastatin Calcium,46699.0,9239.99,0.2,0.0,42.168508,-78.7297
36421,Lipitor,0,0,N/A,Atorvastatin Calcium,1260.0,162.27,0.13,0.0,N/A,N/A
01106,Lipitor,0,0,N/A,Atorvastatin Calcium,56888.0,13619.01,0.24,0.0,42.050395,-72.5712
90405,Lipitor,0,0,N/A,Atorvastatin Calcium,119852.0,30495.96,0.25,0.0,34.009276,-118.47286
44442,Lipitor,0,0,N/A,Atorvastatin Calcium,42094.0,10278.44,0.24,0.0,40.966908,-80.55862
49091,Lipitor,0,0,N/A,Atorvastatin Calcium,150483.0,37758.36,0.25,0.0,41.822244,-85.43234
94948,Lipitor,0,0,N/A,Atorvastatin Calcium,30814.0,6046.32,0.2,0.0,38.148858,-122.573745
54235,Lipitor,0,0,N/A,Atorvastatin Calcium,440277.0,83103.43,0.19,0.0,44.844133,-87.38044
45663,Lipitor,0,0,N/A,Atorvastatin Calcium,41576.0,8903.52,0.21,0.0,38.743244,-83.05954
36037,Lipitor,0,0,N/A,Atorvastatin Calcium,150623.0,30312.62,0.2,0.0,31.8007,-86.60591
34772,Lipitor,0,0,N/A,Atorvastatin Calcium,26950.0,9319.15,0.35,0.0,28.198441,-81.27246
77219,Lipitor,0,0,N/A,Atorvastatin Calcium,9373.0,1211.02,0.13,0.0,29.83399,-95.434241
26250,Lipitor,0,0,N/A,Atorvastatin Calcium,97961.0,16524.9,0.17,0.0,39.032644,-79.95295
93033,Lipitor,0,0,N/A,Atorvastatin Calcium,88019.0,15064.88,0.17,0.0,34.166933,-119.16113
94928,Lipitor,0,0,N/A,Atorvastatin Calcium,182970.0,30539.21,0.17,0.0,38.347174,-122.69537
77568,Lipitor,0,0,N/A,Atorvastatin Calcium,74933.0,12831.22,0.17,0.0,29.366684,-94.97392
58208,Lipitor,0,0,N/A,Atorvastatin Calcium,1350.0,171.19,0.13,0.0,47.933481,-97.394446
19971,Lipitor,0,0,N/A,Atorvastatin Calcium,145327.0,30707.03,0.21,0.0,38.711512,-75.09677
41774,Lipitor,0,0,N/A,Atorvastatin Calcium,2640.0,464.14,0.18,0.0,37.158397,-83.13673
44047,Lipitor,0,0,N/A,Atorvastatin Calcium,40041.0,9438.45,0.24,0.0,41.728451,-80.74507
68122,Lipitor,0,0,N/A,Atorvastatin Calcium,183795.0,31152.89,0.17,0.0,41.348081,-96.04609
93436,Lipitor,0,0,N/A,Atorvastatin Calcium,151391.0,32019.63,0.21,0.0,34.639682,-120.4471
33017,Lipitor,0,0,N/A,Atorvastatin Calcium,861.0,134.56,0.16,0.0,25.558428,-80.458168
97080,Lipitor,0,0,N/A,Atorvastatin Calcium,18725.0,5192.48,0.28,0.0,45.481342,-122.40856
11937,Lipitor,0,0,N/A,Atorvastatin Calcium,74216.0,13878.38,0.19,0.0,40.995384,-72.18564
11949,Lipitor,0,0,N/A,Atorvastatin Calcium,26647.0,5521.71,0.21,0.0,40.855861,-72.79736
70818,Lipitor,0,0,N/A,Atorvastatin Calcium,30431.0,4414.3,0.15,0.0,30.537938,-91.04812
45371,Lipitor,0,0,N/A,Atorvastatin Calcium,173476.0,35928.68,0.21,0.0,39.954239,-84.17685
10950,Lipitor,0,0,N/A,Atorvastatin Calcium,142157.0,27726.51,0.2,0.0,41.323547,-74.19531
18925,Lipitor,0,0,N/A,Atorvastatin Calcium,51470.0,11085.0,0.22,0.0,40.282168,-75.06283
19175,Lipitor,0,0,N/A,Atorvastatin Calcium,50131.0,10840.05,0.22,0.0,39.990562,-75.12957
28411,Lipitor,0,0,N/A,Atorvastatin Calcium,79745.0,21223.3,0.27,0.0,34.285519,-77.80572
92532,Lipitor,0,0,N/A,Atorvastatin Calcium,120016.0,21978.33,0.18,0.0,33.696543,-117.3247
51455,Lipitor,0,0,N/A,Atorvastatin Calcium,21241.0,4399.07,0.21,0.0,41.913633,-95.06939
21012,Lipitor,0,0,N/A,Atorvastatin Calcium,81373.0,18783.47,0.23,0.0,39.049377,-76.49892
34712,Lipitor,0,0,N/A,Atorvastatin Calcium,137713.0,27832.42,0.2,0.0,28.811078,-81.653642
94105,Lipitor,0,0,N/A,Atorvastatin Calcium,36234.0,7111.9,0.2,0.0,37.789228,-122.3957
72031,Lipitor,0,0,N/A,Atorvastatin Calcium,122195.0,20144.43,0.16,0.0,35.586064,-92.48355
45142,Lipitor,0,0,N/A,Atorvastatin Calcium,21505.0,5223.87,0.24,0.0,39.213112,-83.80743
32814,Lipitor,0,0,N/A,Atorvastatin Calcium,89196.0,15641.43,0.18,0.0,28.566338000000002,-81.260818
30025,Lipitor,0,0,N/A,Atorvastatin Calcium,157984.0,29789.03,0.19,0.0,33.65072,-83.70779
26034,Lipitor,0,0,N/A,Atorvastatin Calcium,7687.0,1376.98,0.18,0.0,40.609272,-80.55893
81422,Lipitor,0,0,N/A,Atorvastatin Calcium,7576.0,2804.66,0.37,0.0,38.296229,-108.68079
16866,Lipitor,0,0,N/A,Atorvastatin Calcium,70144.0,14356.78,0.2,0.0,40.893028,-78.21678
71327,Lipitor,0,0,N/A,Atorvastatin Calcium,25379.0,4147.7,0.16,0.0,30.98676,-92.04319
98909,Lipitor,0,0,N/A,Atorvastatin Calcium,30071.0,5524.56,0.18,0.0,46.637538,-120.794978
49247,Lipitor,0,0,N/A,Atorvastatin Calcium,58487.0,19021.69,0.33,0.0,41.857385,-84.34907
60084,Lipitor,0,0,N/A,Atorvastatin Calcium,97358.0,19808.46,0.2,0.0,42.263181,-88.14328
38105,Lipitor,0,0,N/A,Atorvastatin Calcium,47690.0,8730.88,0.18,0.0,35.15275,-90.0356
76085,Lipitor,0,0,N/A,Atorvastatin Calcium,10796.0,1917.99,0.18,0.0,32.847183,-97.6986
98357,Lipitor,0,0,N/A,Atorvastatin Calcium,1380.0,1761.79,1.28,0.0,48.35306,-124.64076
77372,Lipitor,0,0,N/A,Atorvastatin Calcium,36120.0,5880.02,0.16,0.0,30.220237,-95.16723
